not|lighting	500.0	220.0	0.0	1.0	0.0	1.0
order	500.0	220.0	31.0	19.0	0.0	0.0
poorer	500.0	220.0	1.0	0.0	1.0	0.0
not|case	500.0	220.0	1.0	3.0	0.0	1.0
daylight	500.0	220.0	12.0	3.0	0.0	0.0
transparency	500.0	220.0	1.0	0.0	1.0	0.0
crazy	500.0	220.0	1.0	2.0	0.0	1.0
microscopic	500.0	220.0	0.0	1.0	0.0	1.0
pink	500.0	220.0	16.0	2.0	1.0	0.0
woman	500.0	220.0	1.0	0.0	1.0	0.0
not|disruption	500.0	220.0	1.0	0.0	1.0	0.0
not|navigate	500.0	220.0	1.0	0.0	1.0	0.0
save	500.0	220.0	3.0	7.0	0.0	1.0
not|initial	500.0	220.0	1.0	1.0	0.0	0.0
toe	500.0	220.0	1.0	0.0	1.0	0.0
matter	500.0	220.0	3.0	3.0	0.0	0.0
not|interruption	500.0	220.0	1.0	0.0	1.0	0.0
frankly	500.0	220.0	2.0	1.0	0.0	0.0
scrap	500.0	220.0	1.0	0.0	1.0	0.0
ton	500.0	220.0	0.0	1.0	0.0	1.0
conjunction	500.0	220.0	1.0	0.0	1.0	0.0
top	500.0	220.0	18.0	8.0	0.0	0.0
inaudible	500.0	220.0	0.0	1.0	0.0	1.0
honesty	500.0	220.0	0.0	1.0	0.0	1.0
noise	500.0	220.0	21.0	24.0	0.0	1.0
shorts	500.0	220.0	0.0	1.0	0.0	1.0
toy	500.0	220.0	5.0	2.0	0.0	0.0
hugely	500.0	220.0	1.0	0.0	1.0	0.0
product	500.0	220.0	68.0	55.0	0.0	0.0
famous	500.0	220.0	0.0	1.0	0.0	1.0
reminder	500.0	220.0	1.0	0.0	1.0	0.0
question	500.0	220.0	0.0	1.0	0.0	1.0
lover	500.0	220.0	1.0	0.0	1.0	0.0
not|report	500.0	220.0	2.0	0.0	1.0	0.0
litte	500.0	220.0	1.0	0.0	1.0	0.0
cheap	500.0	220.0	16.0	38.0	0.0	1.0
produce	500.0	220.0	2.0	2.0	0.0	0.0
picture	500.0	220.0	13.0	14.0	0.0	1.0
indestructable	500.0	220.0	1.0	0.0	1.0	0.0
regard	500.0	220.0	0.0	1.0	0.0	1.0
horrify	500.0	220.0	0.0	1.0	0.0	1.0
overly	500.0	220.0	2.0	2.0	0.0	0.0
witch	500.0	220.0	1.0	0.0	1.0	0.0
not|maximum	500.0	220.0	1.0	0.0	1.0	0.0
not|larger	500.0	220.0	1.0	0.0	1.0	0.0
raptor	500.0	220.0	1.0	0.0	1.0	0.0
con	500.0	220.0	12.0	3.0	0.0	0.0
minor	500.0	220.0	3.0	1.0	0.0	0.0
traveler	500.0	220.0	1.0	0.0	1.0	0.0
not|include	500.0	220.0	5.0	1.0	1.0	0.0
employee	500.0	220.0	1.0	0.0	1.0	0.0
not|satisfy	500.0	220.0	0.0	1.0	0.0	1.0
identical	500.0	220.0	1.0	0.0	1.0	0.0
unaided	500.0	220.0	1.0	0.0	1.0	0.0
biggest	500.0	220.0	0.0	4.0	0.0	1.0
towel	500.0	220.0	0.0	1.0	0.0	1.0
function	500.0	220.0	25.0	8.0	0.0	0.0
defective	500.0	220.0	0.0	6.0	0.0	1.0
raise	500.0	220.0	1.0	0.0	1.0	0.0
not|enjoy	500.0	220.0	1.0	0.0	1.0	0.0
representative	500.0	220.0	0.0	1.0	0.0	1.0
not|happen	500.0	220.0	0.0	3.0	0.0	1.0
beeper	500.0	220.0	2.0	1.0	0.0	0.0
not|bomb	500.0	220.0	1.0	0.0	1.0	0.0
comparison	500.0	220.0	1.0	1.0	0.0	0.0
lay	500.0	220.0	4.0	1.0	0.0	0.0
conveniently	500.0	220.0	0.0	1.0	0.0	1.0
hatch	500.0	220.0	0.0	1.0	0.0	1.0
not|inadvertently	500.0	220.0	2.0	0.0	1.0	0.0
pitched	500.0	220.0	0.0	1.0	0.0	1.0
pardon	500.0	220.0	1.0	0.0	1.0	0.0
plenty	500.0	220.0	6.0	1.0	1.0	0.0
revert	500.0	220.0	1.0	1.0	0.0	0.0
christmas	500.0	220.0	11.0	6.0	0.0	0.0
not|quiet	500.0	220.0	3.0	2.0	0.0	0.0
travelmate	500.0	220.0	2.0	1.0	0.0	0.0
condition	500.0	220.0	5.0	0.0	1.0	0.0
not|sync	500.0	220.0	2.0	0.0	1.0	0.0
improve	500.0	220.0	1.0	0.0	1.0	0.0
indistinguishable	500.0	220.0	1.0	0.0	1.0	0.0
not|provide	500.0	220.0	2.0	1.0	0.0	0.0
not|switch	500.0	220.0	5.0	2.0	0.0	0.0
not|view	500.0	220.0	0.0	2.0	0.0	1.0
emanate	500.0	220.0	0.0	1.0	0.0	1.0
not|coronary	500.0	220.0	1.0	0.0	1.0	0.0
exterior	500.0	220.0	0.0	1.0	0.0	1.0
not|victim	500.0	220.0	0.0	1.0	0.0	1.0
lcd	500.0	220.0	12.0	4.0	0.0	0.0
effective	500.0	220.0	5.0	1.0	1.0	0.0
timer	500.0	220.0	11.0	4.0	0.0	0.0
quirk	500.0	220.0	1.0	0.0	1.0	0.0
wound	500.0	220.0	1.0	0.0	1.0	0.0
times	500.0	220.0	0.0	1.0	0.0	1.0
similarly	500.0	220.0	0.0	1.0	0.0	1.0
generous	500.0	220.0	1.0	0.0	1.0	0.0
coincidence	500.0	220.0	0.0	1.0	0.0	1.0
floor	500.0	220.0	5.0	1.0	1.0	0.0
possibility	500.0	220.0	1.0	1.0	0.0	0.0
direction	500.0	220.0	3.0	6.0	0.0	1.0
timex	500.0	220.0	12.0	8.0	0.0	0.0
not|mono	500.0	220.0	1.0	0.0	1.0	0.0
apologetic	500.0	220.0	1.0	0.0	1.0	0.0
not|quick	500.0	220.0	0.0	1.0	0.0	1.0
not|fitting	500.0	220.0	1.0	0.0	1.0	0.0
aforementioned	500.0	220.0	0.0	1.0	0.0	1.0
not|differnt	500.0	220.0	0.0	1.0	0.0	1.0
opening	500.0	220.0	0.0	1.0	0.0	1.0
not|shop	500.0	220.0	0.0	1.0	0.0	1.0
doctor	500.0	220.0	7.0	0.0	1.0	0.0
industrial	500.0	220.0	1.0	0.0	1.0	0.0
stable	500.0	220.0	2.0	0.0	1.0	0.0
pillow	500.0	220.0	8.0	2.0	0.0	0.0
not|previous	500.0	220.0	1.0	0.0	1.0	0.0
not|listen	500.0	220.0	2.0	1.0	0.0	0.0
not|waste	500.0	220.0	2.0	9.0	0.0	1.0
cst	500.0	220.0	1.0	0.0	1.0	0.0
japan	500.0	220.0	2.0	0.0	1.0	0.0
led	500.0	220.0	10.0	2.0	1.0	0.0
pity	500.0	220.0	0.0	2.0	0.0	1.0
flawless	500.0	220.0	1.0	0.0	1.0	0.0
supply	500.0	220.0	2.0	2.0	0.0	0.0
leg	500.0	220.0	8.0	0.0	1.0	0.0
concern	500.0	220.0	7.0	1.0	1.0	0.0
beautiful	500.0	220.0	4.0	1.0	0.0	0.0
mountain	500.0	220.0	0.0	1.0	0.0	1.0
styling	500.0	220.0	0.0	1.0	0.0	1.0
state	500.0	220.0	5.0	5.0	0.0	0.0
press	500.0	220.0	29.0	12.0	0.0	0.0
worker	500.0	220.0	2.0	0.0	1.0	0.0
element	500.0	220.0	1.0	0.0	1.0	0.0
not|continuous	500.0	220.0	0.0	1.0	0.0	1.0
picky	500.0	220.0	3.0	0.0	1.0	0.0
not|connect	500.0	220.0	1.0	2.0	0.0	1.0
not|illuminate	500.0	220.0	3.0	3.0	0.0	0.0
night	500.0	220.0	86.0	39.0	0.0	0.0
havent	500.0	220.0	1.0	0.0	1.0	0.0
opposite	500.0	220.0	1.0	2.0	0.0	1.0
convenieance	500.0	220.0	1.0	0.0	1.0	0.0
pack	500.0	220.0	5.0	1.0	1.0	0.0
yearssss	500.0	220.0	1.0	0.0	1.0	0.0
not|sleeper	500.0	220.0	5.0	3.0	0.0	0.0
not|month	500.0	220.0	3.0	3.0	0.0	0.0
cup	500.0	220.0	1.0	0.0	1.0	0.0
polite	500.0	220.0	2.0	0.0	1.0	0.0
perfectly	500.0	220.0	16.0	3.0	1.0	0.0
cut	500.0	220.0	2.0	0.0	1.0	0.0
not|require	500.0	220.0	1.0	1.0	0.0	0.0
not|advertised	500.0	220.0	0.0	1.0	0.0	1.0
battery	500.0	220.0	117.0	49.0	0.0	0.0
not|tv	500.0	220.0	3.0	0.0	1.0	0.0
harass	500.0	220.0	1.0	0.0	1.0	0.0
dread	500.0	220.0	1.0	0.0	1.0	0.0
not|disappointing	500.0	220.0	1.0	0.0	1.0	0.0
moment	500.0	220.0	1.0	0.0	1.0	0.0
promote	500.0	220.0	1.0	0.0	1.0	0.0
not|waken	500.0	220.0	1.0	0.0	1.0	0.0
legos	500.0	220.0	2.0	0.0	1.0	0.0
tear	500.0	220.0	1.0	0.0	1.0	0.0
not|inadvertantly	500.0	220.0	0.0	1.0	0.0	1.0
attack	500.0	220.0	2.0	0.0	1.0	0.0
fangled	500.0	220.0	1.0	0.0	1.0	0.0
not|retro	500.0	220.0	1.0	1.0	0.0	0.0
aweek	500.0	220.0	1.0	0.0	1.0	0.0
not|direct	500.0	220.0	1.0	0.0	1.0	0.0
attach	500.0	220.0	0.0	1.0	0.0	1.0
kitchen	500.0	220.0	4.0	3.0	0.0	0.0
shout	500.0	220.0	3.0	0.0	1.0	0.0
flashlight	500.0	220.0	1.0	1.0	0.0	0.0
creation	500.0	220.0	1.0	0.0	1.0	0.0
ringer	500.0	220.0	2.0	0.0	1.0	0.0
stuffer	500.0	220.0	1.0	0.0	1.0	0.0
situation	500.0	220.0	0.0	1.0	0.0	1.0
dodge	500.0	220.0	1.0	0.0	1.0	0.0
unmuffled	500.0	220.0	1.0	0.0	1.0	0.0
not|darkness	500.0	220.0	1.0	0.0	1.0	0.0
not|call	500.0	220.0	1.0	3.0	0.0	1.0
not|obvious	500.0	220.0	0.0	1.0	0.0	1.0
watch	500.0	220.0	12.0	4.0	0.0	0.0
clap	500.0	220.0	5.0	0.0	1.0	0.0
purple	500.0	220.0	2.0	0.0	1.0	0.0
quit	500.0	220.0	1.0	2.0	0.0	1.0
economical	500.0	220.0	1.0	0.0	1.0	0.0
polish	500.0	220.0	0.0	1.0	0.0	1.0
thing	500.0	220.0	51.0	32.0	0.0	0.0
cabinet	500.0	220.0	0.0	1.0	0.0	1.0
fashion	500.0	220.0	7.0	1.0	1.0	0.0
surely	500.0	220.0	0.0	1.0	0.0	1.0
not|click	500.0	220.0	0.0	1.0	0.0	1.0
importantly	500.0	220.0	1.0	0.0	1.0	0.0
lie	500.0	220.0	3.0	1.0	0.0	0.0
smell	500.0	220.0	1.0	1.0	0.0	0.0
lil	500.0	220.0	1.0	0.0	1.0	0.0
pepto	500.0	220.0	1.0	0.0	1.0	0.0
not|read	500.0	220.0	6.0	9.0	0.0	1.0
unable	500.0	220.0	4.0	0.0	1.0	0.0
bias	500.0	220.0	0.0	1.0	0.0	1.0
not|unit	500.0	220.0	1.0	4.0	0.0	1.0
not|mode	500.0	220.0	2.0	1.0	0.0	0.0
actual	500.0	220.0	4.0	7.0	0.0	1.0
glass	500.0	220.0	17.0	6.0	0.0	0.0
eastern	500.0	220.0	1.0	0.0	1.0	0.0
chest	500.0	220.0	1.0	0.0	1.0	0.0
not|double	500.0	220.0	1.0	0.0	1.0	0.0
not|real	500.0	220.0	3.0	0.0	1.0	0.0
doubt	500.0	220.0	3.0	0.0	1.0	0.0
develop	500.0	220.0	2.0	0.0	1.0	0.0
surprising	500.0	220.0	1.0	0.0	1.0	0.0
not|shed	500.0	220.0	0.0	1.0	0.0	1.0
not|recommend	500.0	220.0	3.0	9.0	0.0	1.0
not|recur	500.0	220.0	0.0	1.0	0.0	1.0
not|daughter	500.0	220.0	3.0	1.0	0.0	0.0
not|primary	500.0	220.0	1.0	0.0	1.0	0.0
easiest	500.0	220.0	1.0	0.0	1.0	0.0
not|wasnt	500.0	220.0	0.0	1.0	0.0	1.0
page	500.0	220.0	1.0	3.0	0.0	1.0
assume	500.0	220.0	0.0	2.0	0.0	1.0
full	500.0	220.0	3.0	3.0	0.0	0.0
memory	500.0	220.0	1.0	2.0	0.0	1.0
tiltable	500.0	220.0	1.0	0.0	1.0	0.0
counterintuitive	500.0	220.0	0.0	1.0	0.0	1.0
concept	500.0	220.0	0.0	5.0	0.0	1.0
resistant	500.0	220.0	1.0	0.0	1.0	0.0
house	500.0	220.0	17.0	0.0	1.0	0.0
not|adjust	500.0	220.0	2.0	4.0	0.0	1.0
stare	500.0	220.0	0.0	1.0	0.0	1.0
pain	500.0	220.0	3.0	1.0	0.0	0.0
not|undesirable	500.0	220.0	0.0	1.0	0.0	1.0
appropriately	500.0	220.0	0.0	1.0	0.0	1.0
center	500.0	220.0	1.0	0.0	1.0	0.0
start	500.0	220.0	22.0	18.0	0.0	0.0
purchase	500.0	220.0	68.0	28.0	0.0	0.0
accidently	500.0	220.0	1.0	0.0	1.0	0.0
discordant	500.0	220.0	1.0	0.0	1.0	0.0
not|window	500.0	220.0	2.0	2.0	0.0	0.0
stars	500.0	220.0	0.0	1.0	0.0	1.0
teen	500.0	220.0	2.0	0.0	1.0	0.0
pair	500.0	220.0	1.0	2.0	0.0	1.0
manage	500.0	220.0	2.0	1.0	0.0	0.0
lifestyle	500.0	220.0	1.0	0.0	1.0	0.0
stylish	500.0	220.0	3.0	1.0	0.0	0.0
not|functionality	500.0	220.0	0.0	1.0	0.0	1.0
cooler	500.0	220.0	2.0	0.0	1.0	0.0
not|staff	500.0	220.0	1.0	0.0	1.0	0.0
recipient	500.0	220.0	1.0	0.0	1.0	0.0
short	500.0	220.0	17.0	14.0	0.0	0.0
intermittently	500.0	220.0	0.0	1.0	0.0	1.0
blemish	500.0	220.0	0.0	1.0	0.0	1.0
not|necessarily	500.0	220.0	0.0	2.0	0.0	1.0
befuddle	500.0	220.0	0.0	1.0	0.0	1.0
parking	500.0	220.0	1.0	0.0	1.0	0.0
studio	500.0	220.0	1.0	0.0	1.0	0.0
not|avail	500.0	220.0	0.0	1.0	0.0	1.0
regulate	500.0	220.0	1.0	0.0	1.0	0.0
not|check	500.0	220.0	1.0	0.0	1.0	0.0
not|aggressive	500.0	220.0	0.0	1.0	0.0	1.0
not|picture	500.0	220.0	3.0	1.0	0.0	0.0
matress	500.0	220.0	1.0	0.0	1.0	0.0
not|building	500.0	220.0	1.0	0.0	1.0	0.0
specifically	500.0	220.0	0.0	3.0	0.0	1.0
payment	500.0	220.0	0.0	1.0	0.0	1.0
savings	500.0	220.0	10.0	1.0	1.0	0.0
lousy	500.0	220.0	0.0	1.0	0.0	1.0
hardware	500.0	220.0	1.0	1.0	0.0	0.0
not|important	500.0	220.0	0.0	1.0	0.0	1.0
flowery	500.0	220.0	0.0	1.0	0.0	1.0
nightlight	500.0	220.0	2.0	0.0	1.0	0.0
not|bender	500.0	220.0	1.0	0.0	1.0	0.0
priority	500.0	220.0	1.0	0.0	1.0	0.0
wakefulness	500.0	220.0	1.0	0.0	1.0	0.0
grouping	500.0	220.0	1.0	0.0	1.0	0.0
analog	500.0	220.0	10.0	12.0	0.0	1.0
not|electricity	500.0	220.0	3.0	0.0	1.0	0.0
provide	500.0	220.0	4.0	4.0	0.0	0.0
padme	500.0	220.0	1.0	0.0	1.0	0.0
athletic	500.0	220.0	1.0	0.0	1.0	0.0
primary	500.0	220.0	3.0	0.0	1.0	0.0
not|sense	500.0	220.0	0.0	2.0	0.0	1.0
muffle	500.0	220.0	1.0	2.0	0.0	1.0
not|mercy	500.0	220.0	1.0	0.0	1.0	0.0
reliability	500.0	220.0	2.0	3.0	0.0	1.0
wacko	500.0	220.0	1.0	0.0	1.0	0.0
bright	500.0	220.0	44.0	26.0	0.0	0.0
lol	500.0	220.0	1.0	0.0	1.0	0.0
solar	500.0	220.0	10.0	0.0	1.0	0.0
not|choice	500.0	220.0	2.0	2.0	0.0	0.0
lot	500.0	220.0	26.0	7.0	0.0	0.0
not|soother	500.0	220.0	1.0	2.0	0.0	1.0
computer	500.0	220.0	0.0	4.0	0.0	1.0
low	500.0	220.0	16.0	10.0	0.0	0.0
smeone	500.0	220.0	1.0	0.0	1.0	0.0
assure	500.0	220.0	1.0	0.0	1.0	0.0
cellphone	500.0	220.0	1.0	0.0	1.0	0.0
mildly	500.0	220.0	1.0	0.0	1.0	0.0
not|launchpad	500.0	220.0	1.0	0.0	1.0	0.0
fuss	500.0	220.0	0.0	1.0	0.0	1.0
survive	500.0	220.0	3.0	0.0	1.0	0.0
initial	500.0	220.0	2.0	2.0	0.0	0.0
not|stare	500.0	220.0	1.0	0.0	1.0	0.0
bedside	500.0	220.0	17.0	7.0	0.0	0.0
tweak	500.0	220.0	1.0	0.0	1.0	0.0
fellow	500.0	220.0	1.0	0.0	1.0	0.0
crumple	500.0	220.0	1.0	0.0	1.0	0.0
not|product	500.0	220.0	3.0	9.0	0.0	1.0
barely	500.0	220.0	3.0	7.0	0.0	1.0
not|start	500.0	220.0	2.0	2.0	0.0	0.0
cling	500.0	220.0	2.0	0.0	1.0	0.0
randomly	500.0	220.0	0.0	3.0	0.0	1.0
hunny	500.0	220.0	0.0	1.0	0.0	1.0
clip	500.0	220.0	0.0	5.0	0.0	1.0
door	500.0	220.0	4.0	3.0	0.0	0.0
oasis	500.0	220.0	0.0	1.0	0.0	1.0
quick	500.0	220.0	5.0	0.0	1.0	0.0
compact	500.0	220.0	20.0	1.0	1.0	0.0
invaluable	500.0	220.0	1.0	0.0	1.0	0.0
dab	500.0	220.0	0.0	1.0	0.0	1.0
speedy	500.0	220.0	0.0	1.0	0.0	1.0
friendly	500.0	220.0	7.0	1.0	1.0	0.0
dad	500.0	220.0	1.0	0.0	1.0	0.0
sassy	500.0	220.0	1.0	0.0	1.0	0.0
husband	500.0	220.0	25.0	5.0	1.0	0.0
not|dual	500.0	220.0	1.0	0.0	1.0	0.0
experience	500.0	220.0	4.0	2.0	0.0	0.0
not|press	500.0	220.0	4.0	4.0	0.0	0.0
zone	500.0	220.0	13.0	1.0	1.0	0.0
individualize	500.0	220.0	0.0	1.0	0.0	1.0
not|battery	500.0	220.0	21.0	6.0	0.0	0.0
audible	500.0	220.0	2.0	1.0	0.0	0.0
not|night	500.0	220.0	16.0	7.0	0.0	0.0
day	500.0	220.0	66.0	48.0	0.0	0.0
housework	500.0	220.0	1.0	0.0	1.0	0.0
combination	500.0	220.0	4.0	0.0	1.0	0.0
format	500.0	220.0	2.0	2.0	0.0	0.0
not|block	500.0	220.0	1.0	0.0	1.0	0.0
sacrifice	500.0	220.0	2.0	0.0	1.0	0.0
anoyying	500.0	220.0	0.0	1.0	0.0	1.0
water	500.0	220.0	7.0	3.0	0.0	0.0
pause	500.0	220.0	2.0	1.0	0.0	0.0
fumble	500.0	220.0	5.0	0.0	1.0	0.0
erratically	500.0	220.0	1.0	0.0	1.0	0.0
rainbow	500.0	220.0	3.0	0.0	1.0	0.0
lovelovelove	500.0	220.0	1.0	0.0	1.0	0.0
cercumvent	500.0	220.0	0.0	1.0	0.0	1.0
countless	500.0	220.0	1.0	0.0	1.0	0.0
dont	500.0	220.0	1.0	2.0	0.0	1.0
ease	500.0	220.0	6.0	1.0	1.0	0.0
not|duct	500.0	220.0	1.0	0.0	1.0	0.0
critical	500.0	220.0	0.0	1.0	0.0	1.0
timezone	500.0	220.0	1.0	0.0	1.0	0.0
part	500.0	220.0	9.0	7.0	0.0	0.0
penetrate	500.0	220.0	1.0	0.0	1.0	0.0
tend	500.0	220.0	4.0	0.0	1.0	0.0
east	500.0	220.0	1.0	0.0	1.0	0.0
dora	500.0	220.0	0.0	1.0	0.0	1.0
