tutorial	592.0	144.0	1.0	0.0	1.0	0.0
spoil	592.0	144.0	2.0	0.0	1.0	0.0
lend	592.0	144.0	2.0	0.0	1.0	0.0
not|dissappointed	592.0	144.0	0.0	1.0	0.0	1.0
roof	592.0	144.0	4.0	0.0	1.0	0.0
pilot	592.0	144.0	6.0	0.0	1.0	0.0
ticket	592.0	144.0	1.0	1.0	0.0	1.0
multiple	592.0	144.0	8.0	5.0	0.0	1.0
not|squeeze	592.0	144.0	1.0	0.0	1.0	0.0
not|response	592.0	144.0	0.0	1.0	0.0	1.0
concentrate	592.0	144.0	1.0	0.0	1.0	0.0
versatile	592.0	144.0	1.0	0.0	1.0	0.0
magnet	592.0	144.0	0.0	1.0	0.0	1.0
room	592.0	144.0	5.0	4.0	0.0	1.0
versus	592.0	144.0	1.0	0.0	1.0	0.0
bemoan	592.0	144.0	1.0	0.0	1.0	0.0
better	592.0	144.0	87.0	23.0	0.0	0.0
consistantly	592.0	144.0	2.0	0.0	1.0	0.0
auxillary	592.0	144.0	0.0	1.0	0.0	1.0
well	592.0	144.0	153.0	20.0	1.0	0.0
foolproof	592.0	144.0	1.0	0.0	1.0	0.0
outlook	592.0	144.0	1.0	0.0	1.0	0.0
not|someopne	592.0	144.0	0.0	1.0	0.0	1.0
camping	592.0	144.0	2.0	0.0	1.0	0.0
gadget	592.0	144.0	6.0	2.0	0.0	0.0
atlas	592.0	144.0	3.0	0.0	1.0	0.0
not|rely	592.0	144.0	1.0	1.0	0.0	1.0
hilarious	592.0	144.0	1.0	0.0	1.0	0.0
not|registration	592.0	144.0	0.0	1.0	0.0	1.0
orderd	592.0	144.0	1.0	0.0	1.0	0.0
not|add	592.0	144.0	1.0	1.0	0.0	1.0
not|survive	592.0	144.0	1.0	0.0	1.0	0.0
pioneer	592.0	144.0	1.0	0.0	1.0	0.0
not|rev	592.0	144.0	0.0	1.0	0.0	1.0
not|dense	592.0	144.0	1.0	0.0	1.0	0.0
not|card	592.0	144.0	5.0	0.0	1.0	0.0
not|care	592.0	144.0	3.0	4.0	0.0	1.0
not|shot	592.0	144.0	1.0	0.0	1.0	0.0
experiment	592.0	144.0	1.0	1.0	0.0	1.0
faultless	592.0	144.0	1.0	0.0	1.0	0.0
not|show	592.0	144.0	11.0	7.0	0.0	1.0
not|item	592.0	144.0	2.0	1.0	0.0	0.0
handygp	592.0	144.0	1.0	0.0	1.0	0.0
reservation	592.0	144.0	5.0	0.0	1.0	0.0
hate	592.0	144.0	9.0	2.0	0.0	0.0
block	592.0	144.0	6.0	0.0	1.0	0.0
imho	592.0	144.0	1.0	0.0	1.0	0.0
not|premium	592.0	144.0	0.0	1.0	0.0	1.0
not|red	592.0	144.0	1.0	0.0	1.0	0.0
flow	592.0	144.0	1.0	0.0	1.0	0.0
promotional	592.0	144.0	0.0	2.0	0.0	1.0
order	592.0	144.0	38.0	14.0	0.0	0.0
distant	592.0	144.0	1.0	0.0	1.0	0.0
macintosh	592.0	144.0	1.0	0.0	1.0	0.0
not|case	592.0	144.0	7.0	3.0	0.0	0.0
daylight	592.0	144.0	2.0	0.0	1.0	0.0
crazy	592.0	144.0	1.0	0.0	1.0	0.0
not|detoured	592.0	144.0	1.0	0.0	1.0	0.0
scion	592.0	144.0	1.0	0.0	1.0	0.0
woman	592.0	144.0	1.0	0.0	1.0	0.0
not|navigate	592.0	144.0	3.0	4.0	0.0	1.0
save	592.0	144.0	28.0	7.0	0.0	0.0
not|initial	592.0	144.0	0.0	1.0	0.0	1.0
protection	592.0	144.0	3.0	1.0	0.0	0.0
stagger	592.0	144.0	1.0	0.0	1.0	0.0
matter	592.0	144.0	5.0	2.0	0.0	0.0
frankly	592.0	144.0	0.0	1.0	0.0	1.0
ton	592.0	144.0	3.0	2.0	0.0	1.0
tom	592.0	144.0	32.0	8.0	0.0	0.0
top	592.0	144.0	18.0	9.0	0.0	0.0
not|protocol	592.0	144.0	1.0	0.0	1.0	0.0
noise	592.0	144.0	6.0	0.0	1.0	0.0
tow	592.0	144.0	1.0	0.0	1.0	0.0
navteq	592.0	144.0	1.0	0.0	1.0	0.0
toy	592.0	144.0	5.0	1.0	0.0	0.0
not|manuever	592.0	144.0	1.0	0.0	1.0	0.0
not|stange	592.0	144.0	1.0	0.0	1.0	0.0
product	592.0	144.0	158.0	60.0	0.0	0.0
famous	592.0	144.0	1.0	1.0	0.0	1.0
question	592.0	144.0	8.0	0.0	1.0	0.0
reminder	592.0	144.0	0.0	1.0	0.0	1.0
not|parking	592.0	144.0	2.0	0.0	1.0	0.0
not|report	592.0	144.0	1.0	0.0	1.0	0.0
biking	592.0	144.0	9.0	0.0	1.0	0.0
not|naviagaion	592.0	144.0	0.0	1.0	0.0	1.0
cheap	592.0	144.0	8.0	4.0	0.0	0.0
noisy	592.0	144.0	1.0	0.0	1.0	0.0
produce	592.0	144.0	1.0	0.0	1.0	0.0
picture	592.0	144.0	10.0	1.0	1.0	0.0
nautical	592.0	144.0	1.0	0.0	1.0	0.0
sarcastic	592.0	144.0	0.0	1.0	0.0	1.0
quad	592.0	144.0	1.0	0.0	1.0	0.0
not|squint	592.0	144.0	2.0	0.0	1.0	0.0
netgear	592.0	144.0	0.0	2.0	0.0	1.0
disable	592.0	144.0	1.0	0.0	1.0	0.0
thanksgiving	592.0	144.0	1.0	0.0	1.0	0.0
stressful	592.0	144.0	1.0	0.0	1.0	0.0
myus	592.0	144.0	1.0	0.0	1.0	0.0
not|average	592.0	144.0	0.0	1.0	0.0	1.0
not|maximum	592.0	144.0	1.0	0.0	1.0	0.0
not|larger	592.0	144.0	1.0	1.0	0.0	1.0
gadgit	592.0	144.0	1.0	0.0	1.0	0.0
not|extent	592.0	144.0	1.0	0.0	1.0	0.0
windsheid	592.0	144.0	1.0	0.0	1.0	0.0
con	592.0	144.0	30.0	6.0	0.0	0.0
minor	592.0	144.0	10.0	1.0	1.0	0.0
kudos	592.0	144.0	1.0	0.0	1.0	0.0
traveler	592.0	144.0	1.0	1.0	0.0	1.0
not|include	592.0	144.0	9.0	3.0	0.0	0.0
not|manipulate	592.0	144.0	1.0	0.0	1.0	0.0
fuel	592.0	144.0	6.0	0.0	1.0	0.0
hostile	592.0	144.0	0.0	1.0	0.0	1.0
tromp	592.0	144.0	1.0	0.0	1.0	0.0
employee	592.0	144.0	1.0	0.0	1.0	0.0
not|odor	592.0	144.0	1.0	0.0	1.0	0.0
identical	592.0	144.0	2.0	0.0	1.0	0.0
not|extend	592.0	144.0	0.0	1.0	0.0	1.0
lag	592.0	144.0	2.0	0.0	1.0	0.0
biggest	592.0	144.0	7.0	0.0	1.0	0.0
function	592.0	144.0	31.0	7.0	0.0	0.0
defective	592.0	144.0	7.0	1.0	0.0	0.0
not|admit	592.0	144.0	0.0	1.0	0.0	1.0
west	592.0	144.0	5.0	1.0	0.0	0.0
employer	592.0	144.0	1.0	0.0	1.0	0.0
not|enjoy	592.0	144.0	1.0	0.0	1.0	0.0
pipe	592.0	144.0	1.0	0.0	1.0	0.0
lap	592.0	144.0	2.0	0.0	1.0	0.0
representative	592.0	144.0	0.0	2.0	0.0	1.0
lovin	592.0	144.0	1.0	0.0	1.0	0.0
traffic	592.0	144.0	98.0	25.0	0.0	0.0
tower	592.0	144.0	1.0	0.0	1.0	0.0
las	592.0	144.0	1.0	0.0	1.0	0.0
longitude	592.0	144.0	2.0	0.0	1.0	0.0
not|happen	592.0	144.0	5.0	2.0	0.0	0.0
farely	592.0	144.0	1.0	0.0	1.0	0.0
not|reduce	592.0	144.0	0.0	1.0	0.0	1.0
mcnally	592.0	144.0	2.0	0.0	1.0	0.0
lax	592.0	144.0	1.0	0.0	1.0	0.0
comparison	592.0	144.0	6.0	2.0	0.0	0.0
including	592.0	144.0	0.0	1.0	0.0	1.0
lay	592.0	144.0	1.0	1.0	0.0	1.0
rout	592.0	144.0	1.0	0.0	1.0	0.0
cpu	592.0	144.0	0.0	1.0	0.0	1.0
plenty	592.0	144.0	14.0	1.0	1.0	0.0
revert	592.0	144.0	0.0	1.0	0.0	1.0
christmas	592.0	144.0	15.0	5.0	0.0	0.0
adventure	592.0	144.0	7.0	0.0	1.0	0.0
redraw	592.0	144.0	1.0	0.0	1.0	0.0
condition	592.0	144.0	12.0	1.0	1.0	0.0
improve	592.0	144.0	13.0	3.0	0.0	0.0
not|provide	592.0	144.0	5.0	3.0	0.0	0.0
not|switch	592.0	144.0	3.0	1.0	0.0	0.0
not|view	592.0	144.0	1.0	1.0	0.0	1.0
waypoint	592.0	144.0	26.0	4.0	0.0	0.0
cessna	592.0	144.0	1.0	0.0	1.0	0.0
arizona	592.0	144.0	2.0	0.0	1.0	0.0
accurex	592.0	144.0	1.0	0.0	1.0	0.0
hazy	592.0	144.0	1.0	0.0	1.0	0.0
preloaded	592.0	144.0	4.0	0.0	1.0	0.0
lcd	592.0	144.0	2.0	1.0	0.0	0.0
not|browser	592.0	144.0	0.0	1.0	0.0	1.0
effective	592.0	144.0	1.0	0.0	1.0	0.0
timer	592.0	144.0	2.0	0.0	1.0	0.0
quirk	592.0	144.0	2.0	1.0	0.0	0.0
not|environment	592.0	144.0	0.0	1.0	0.0	1.0
generous	592.0	144.0	0.0	1.0	0.0	1.0
coincidence	592.0	144.0	1.0	0.0	1.0	0.0
floor	592.0	144.0	4.0	2.0	0.0	0.0
possibility	592.0	144.0	1.0	0.0	1.0	0.0
direction	592.0	144.0	100.0	22.0	0.0	0.0
timex	592.0	144.0	11.0	0.0	1.0	0.0
not|quick	592.0	144.0	1.0	0.0	1.0	0.0
not|treadmill	592.0	144.0	1.0	0.0	1.0	0.0
streetpilot	592.0	144.0	9.0	2.0	0.0	0.0
not|fitting	592.0	144.0	0.0	1.0	0.0	1.0
ttg	592.0	144.0	5.0	0.0	1.0	0.0
daypack	592.0	144.0	1.0	0.0	1.0	0.0
lengthy	592.0	144.0	1.0	0.0	1.0	0.0
opening	592.0	144.0	1.0	0.0	1.0	0.0
not|shop	592.0	144.0	1.0	0.0	1.0	0.0
doctor	592.0	144.0	1.0	0.0	1.0	0.0
not|boot	592.0	144.0	1.0	0.0	1.0	0.0
stable	592.0	144.0	2.0	0.0	1.0	0.0
unfamiliar	592.0	144.0	10.0	2.0	0.0	0.0
spoken	592.0	144.0	1.0	0.0	1.0	0.0
not|book	592.0	144.0	3.0	0.0	1.0	0.0
respond	592.0	144.0	2.0	1.0	0.0	0.0
sport	592.0	144.0	1.0	1.0	0.0	1.0
not|significant	592.0	144.0	1.0	0.0	1.0	0.0
not|previous	592.0	144.0	2.0	0.0	1.0	0.0
not|listen	592.0	144.0	1.0	0.0	1.0	0.0
not|waste	592.0	144.0	1.0	4.0	0.0	1.0
geesh	592.0	144.0	0.0	1.0	0.0	1.0
not|geek	592.0	144.0	0.0	1.0	0.0	1.0
csx	592.0	144.0	3.0	1.0	0.0	0.0
concert	592.0	144.0	2.0	0.0	1.0	0.0
flawless	592.0	144.0	6.0	0.0	1.0	0.0
supply	592.0	144.0	5.0	0.0	1.0	0.0
concern	592.0	144.0	12.0	1.0	1.0	0.0
circulate	592.0	144.0	1.0	0.0	1.0	0.0
not|expiration	592.0	144.0	1.0	0.0	1.0	0.0
not|database	592.0	144.0	1.0	0.0	1.0	0.0
beautiful	592.0	144.0	2.0	1.0	0.0	0.0
mountain	592.0	144.0	13.0	2.0	0.0	0.0
stats	592.0	144.0	3.0	0.0	1.0	0.0
merge	592.0	144.0	2.0	0.0	1.0	0.0
courthouse	592.0	144.0	1.0	0.0	1.0	0.0
prep	592.0	144.0	0.0	1.0	0.0	1.0
state	592.0	144.0	24.0	2.0	1.0	0.0
press	592.0	144.0	16.0	1.0	1.0	0.0
dock	592.0	144.0	5.0	0.0	1.0	0.0
not|se	592.0	144.0	1.0	0.0	1.0	0.0
not|sd	592.0	144.0	2.0	2.0	0.0	1.0
prem	592.0	144.0	1.0	0.0	1.0	0.0
dough	592.0	144.0	1.0	0.0	1.0	0.0
element	592.0	144.0	1.0	0.0	1.0	0.0
picky	592.0	144.0	2.0	0.0	1.0	0.0
not|connect	592.0	144.0	5.0	1.0	0.0	0.0
sportsim	592.0	144.0	2.0	0.0	1.0	0.0
night	592.0	144.0	16.0	5.0	0.0	0.0
pace	592.0	144.0	33.0	2.0	1.0	0.0
havent	592.0	144.0	5.0	1.0	0.0	0.0
opposite	592.0	144.0	2.0	1.0	0.0	0.0
pack	592.0	144.0	1.0	3.0	0.0	1.0
not|st	592.0	144.0	1.0	0.0	1.0	0.0
unboxed	592.0	144.0	1.0	0.0	1.0	0.0
offering	592.0	144.0	0.0	1.0	0.0	1.0
not|month	592.0	144.0	5.0	1.0	0.0	0.0
cup	592.0	144.0	16.0	2.0	1.0	0.0
thirty	592.0	144.0	0.0	1.0	0.0	1.0
polite	592.0	144.0	1.0	0.0	1.0	0.0
perfectly	592.0	144.0	20.0	3.0	0.0	0.0
cut	592.0	144.0	5.0	3.0	0.0	0.0
not|require	592.0	144.0	4.0	0.0	1.0	0.0
not|affect	592.0	144.0	1.0	0.0	1.0	0.0
document	592.0	144.0	3.0	0.0	1.0	0.0
not|cake	592.0	144.0	1.0	0.0	1.0	0.0
availability	592.0	144.0	1.0	2.0	0.0	1.0
battery	592.0	144.0	71.0	28.0	0.0	0.0
responsiveness	592.0	144.0	1.0	0.0	1.0	0.0
moment	592.0	144.0	1.0	0.0	1.0	0.0
tear	592.0	144.0	2.0	1.0	0.0	0.0
not|ship	592.0	144.0	2.0	4.0	0.0	1.0
not|uk	592.0	144.0	1.0	0.0	1.0	0.0
builder	592.0	144.0	0.0	1.0	0.0	1.0
divorce	592.0	144.0	0.0	1.0	0.0	1.0
not|resolve	592.0	144.0	0.0	1.0	0.0	1.0
attach	592.0	144.0	15.0	2.0	1.0	0.0
not|direct	592.0	144.0	5.0	1.0	0.0	0.0
worried	592.0	144.0	1.0	0.0	1.0	0.0
doen	592.0	144.0	0.0	1.0	0.0	1.0
graphic	592.0	144.0	9.0	2.0	0.0	0.0
not|indoors	592.0	144.0	1.0	0.0	1.0	0.0
situation	592.0	144.0	2.0	9.0	0.0	1.0
not|quicker	592.0	144.0	1.0	0.0	1.0	0.0
upto	592.0	144.0	1.0	0.0	1.0	0.0
team	592.0	144.0	1.0	0.0	1.0	0.0
not|darkness	592.0	144.0	1.0	0.0	1.0	0.0
not|absolute	592.0	144.0	2.0	0.0	1.0	0.0
not|call	592.0	144.0	1.0	0.0	1.0	0.0
not|obvious	592.0	144.0	5.0	0.0	1.0	0.0
marketing	592.0	144.0	1.0	1.0	0.0	1.0
reflective	592.0	144.0	1.0	0.0	1.0	0.0
watch	592.0	144.0	88.0	12.0	1.0	0.0
speech	592.0	144.0	3.0	0.0	1.0	0.0
clap	592.0	144.0	1.0	0.0	1.0	0.0
purple	592.0	144.0	1.0	0.0	1.0	0.0
quit	592.0	144.0	2.0	2.0	0.0	1.0
economical	592.0	144.0	1.0	0.0	1.0	0.0
not|fastest	592.0	144.0	1.0	0.0	1.0	0.0
thing	592.0	144.0	106.0	26.0	0.0	0.0
not|incorporate	592.0	144.0	0.0	1.0	0.0	1.0
fashion	592.0	144.0	2.0	0.0	1.0	0.0
insurance	592.0	144.0	2.0	0.0	1.0	0.0
surely	592.0	144.0	1.0	0.0	1.0	0.0
medical	592.0	144.0	1.0	0.0	1.0	0.0
otterbox	592.0	144.0	3.0	0.0	1.0	0.0
not|click	592.0	144.0	1.0	1.0	0.0	1.0
importantly	592.0	144.0	3.0	2.0	0.0	1.0
tedious	592.0	144.0	1.0	1.0	0.0	1.0
lie	592.0	144.0	1.0	0.0	1.0	0.0
source	592.0	144.0	4.0	0.0	1.0	0.0
someplace	592.0	144.0	1.0	1.0	0.0	1.0
not|read	592.0	144.0	6.0	1.0	0.0	0.0
initiate	592.0	144.0	1.0	0.0	1.0	0.0
unable	592.0	144.0	3.0	3.0	0.0	1.0
glare	592.0	144.0	3.0	0.0	1.0	0.0
outsource	592.0	144.0	0.0	1.0	0.0	1.0
slapping	592.0	144.0	1.0	0.0	1.0	0.0
shoot	592.0	144.0	3.0	1.0	0.0	0.0
not|unit	592.0	144.0	39.0	22.0	0.0	0.0
tech	592.0	144.0	11.0	10.0	0.0	1.0
actual	592.0	144.0	5.0	2.0	0.0	0.0
differernt	592.0	144.0	1.0	0.0	1.0	0.0
not|mode	592.0	144.0	5.0	1.0	0.0	0.0
chest	592.0	144.0	2.0	0.0	1.0	0.0
eastern	592.0	144.0	2.0	1.0	0.0	0.0
glass	592.0	144.0	6.0	0.0	1.0	0.0
tension	592.0	144.0	0.0	1.0	0.0	1.0
not|body	592.0	144.0	1.0	0.0	1.0	0.0
not|blackberry	592.0	144.0	1.0	0.0	1.0	0.0
gizmo	592.0	144.0	1.0	0.0	1.0	0.0
not|real	592.0	144.0	5.0	1.0	0.0	0.0
doubt	592.0	144.0	5.0	2.0	0.0	0.0
jacket	592.0	144.0	1.0	0.0	1.0	0.0
verbal	592.0	144.0	3.0	0.0	1.0	0.0
merit	592.0	144.0	1.0	0.0	1.0	0.0
develop	592.0	144.0	0.0	2.0	0.0	1.0
misunderstand	592.0	144.0	1.0	0.0	1.0	0.0
surprising	592.0	144.0	1.0	1.0	0.0	1.0
not|quarterly	592.0	144.0	1.0	0.0	1.0	0.0
not|recommend	592.0	144.0	4.0	9.0	0.0	1.0
namibia	592.0	144.0	1.0	0.0	1.0	0.0
not|transfer	592.0	144.0	3.0	0.0	1.0	0.0
not|theive	592.0	144.0	1.0	0.0	1.0	0.0
not|thanks	592.0	144.0	1.0	0.0	1.0	0.0
not|foretrex	592.0	144.0	1.0	0.0	1.0	0.0
not|primary	592.0	144.0	2.0	0.0	1.0	0.0
not|xb	592.0	144.0	1.0	0.0	1.0	0.0
easiest	592.0	144.0	6.0	0.0	1.0	0.0
not|turning	592.0	144.0	1.0	0.0	1.0	0.0
not|xl	592.0	144.0	2.0	0.0	1.0	0.0
page	592.0	144.0	9.0	3.0	0.0	0.0
assume	592.0	144.0	2.0	2.0	0.0	1.0
full	592.0	144.0	8.0	9.0	0.0	1.0
groundspeak	592.0	144.0	0.0	1.0	0.0	1.0
memory	592.0	144.0	17.0	5.0	0.0	0.0
counterintuitive	592.0	144.0	1.0	1.0	0.0	1.0
not|xp	592.0	144.0	0.0	1.0	0.0	1.0
concept	592.0	144.0	2.0	1.0	0.0	0.0
resistant	592.0	144.0	2.0	0.0	1.0	0.0
pluge	592.0	144.0	1.0	0.0	1.0	0.0
house	592.0	144.0	19.0	6.0	0.0	0.0
hitch	592.0	144.0	4.0	0.0	1.0	0.0
not|ya	592.0	144.0	1.0	0.0	1.0	0.0
not|adjust	592.0	144.0	1.0	2.0	0.0	1.0
not|effort	592.0	144.0	0.0	2.0	0.0	1.0
lexus	592.0	144.0	3.0	0.0	1.0	0.0
painful	592.0	144.0	1.0	2.0	0.0	1.0
enhance	592.0	144.0	2.0	0.0	1.0	0.0
pain	592.0	144.0	9.0	7.0	0.0	1.0
appropriately	592.0	144.0	1.0	0.0	1.0	0.0
center	592.0	144.0	10.0	2.0	0.0	0.0
purchase	592.0	144.0	145.0	34.0	0.0	0.0
start	592.0	144.0	53.0	19.0	0.0	0.0
accidently	592.0	144.0	1.0	0.0	1.0	0.0
not|arrive	592.0	144.0	1.0	2.0	0.0	1.0
not|window	592.0	144.0	3.0	5.0	0.0	1.0
supper	592.0	144.0	1.0	0.0	1.0	0.0
not|pocket	592.0	144.0	1.0	1.0	0.0	1.0
pair	592.0	144.0	1.0	2.0	0.0	1.0
manage	592.0	144.0	2.0	0.0	1.0	0.0
bypass	592.0	144.0	2.0	0.0	1.0	0.0
stylish	592.0	144.0	1.0	0.0	1.0	0.0
equal	592.0	144.0	1.0	0.0	1.0	0.0
not|siteline	592.0	144.0	0.0	1.0	0.0	1.0
not|functionality	592.0	144.0	1.0	0.0	1.0	0.0
gravity	592.0	144.0	2.0	0.0	1.0	0.0
recipient	592.0	144.0	1.0	1.0	0.0	1.0
not|responce	592.0	144.0	0.0	1.0	0.0	1.0
short	592.0	144.0	11.0	2.0	0.0	0.0
intermittently	592.0	144.0	1.0	0.0	1.0	0.0
not|necessarily	592.0	144.0	1.0	0.0	1.0	0.0
befuddle	592.0	144.0	1.0	0.0	1.0	0.0
parking	592.0	144.0	5.0	3.0	0.0	0.0
tampa	592.0	144.0	1.0	0.0	1.0	0.0
not|mcnally	592.0	144.0	2.0	0.0	1.0	0.0
not|avail	592.0	144.0	1.0	1.0	0.0	1.0
palm	592.0	144.0	1.0	0.0	1.0	0.0
not|check	592.0	144.0	3.0	0.0	1.0	0.0
