not|unscrew	653.0	87.0	1.0	0.0	0.0	0.0
tie	653.0	87.0	4.0	0.0	1.0	0.0
not|kind	653.0	87.0	2.0	0.0	1.0	0.0
fiance	653.0	87.0	1.0	0.0	0.0	0.0
til	653.0	87.0	1.0	0.0	0.0	0.0
tin	653.0	87.0	1.0	0.0	0.0	0.0
serious	653.0	87.0	5.0	3.0	0.0	1.0
tim	653.0	87.0	1.0	0.0	0.0	0.0
tip	653.0	87.0	2.0	1.0	0.0	1.0
implement	653.0	87.0	1.0	0.0	0.0	0.0
disperse	653.0	87.0	1.0	0.0	0.0	0.0
roughneck	653.0	87.0	1.0	0.0	0.0	0.0
headlight	653.0	87.0	4.0	1.0	0.0	0.0
not|crash	653.0	87.0	1.0	0.0	0.0	0.0
fantasy	653.0	87.0	1.0	0.0	0.0	0.0
saddlebag	653.0	87.0	2.0	0.0	1.0	0.0
ncaa	653.0	87.0	1.0	0.0	0.0	0.0
not|state	653.0	87.0	2.0	0.0	1.0	0.0
check	653.0	87.0	26.0	3.0	0.0	0.0
not|device	653.0	87.0	0.0	1.0	0.0	1.0
sand	653.0	87.0	4.0	0.0	1.0	0.0
sleeper	653.0	87.0	1.0	0.0	0.0	0.0
beacon	653.0	87.0	4.0	0.0	1.0	0.0
not|luck	653.0	87.0	0.0	3.0	0.0	1.0
not|evenly	653.0	87.0	0.0	1.0	0.0	1.0
not|dirty	653.0	87.0	1.0	0.0	0.0	0.0
harm	653.0	87.0	1.0	0.0	0.0	0.0
inmate	653.0	87.0	1.0	0.0	0.0	0.0
rope	653.0	87.0	1.0	0.0	0.0	0.0
lens	653.0	87.0	44.0	1.0	1.0	0.0
tripod	653.0	87.0	1.0	0.0	0.0	0.0
not|rest	653.0	87.0	1.0	0.0	0.0	0.0
not|destroy	653.0	87.0	1.0	0.0	0.0	0.0
not|watch	653.0	87.0	1.0	0.0	0.0	0.0
not|move	653.0	87.0	3.0	0.0	1.0	0.0
hard	653.0	87.0	19.0	3.0	0.0	0.0
becasue	653.0	87.0	1.0	0.0	0.0	0.0
rfbdirect	653.0	87.0	0.0	1.0	0.0	1.0
pilot	653.0	87.0	1.0	0.0	0.0	0.0
multiple	653.0	87.0	3.0	0.0	1.0	0.0
not|response	653.0	87.0	1.0	0.0	0.0	0.0
blocky	653.0	87.0	1.0	0.0	0.0	0.0
expose	653.0	87.0	6.0	0.0	1.0	0.0
versatile	653.0	87.0	6.0	0.0	1.0	0.0
concentrate	653.0	87.0	0.0	1.0	0.0	1.0
room	653.0	87.0	25.0	1.0	1.0	0.0
better	653.0	87.0	57.0	20.0	0.0	1.0
weld	653.0	87.0	0.0	1.0	0.0	1.0
not|injury	653.0	87.0	1.0	0.0	0.0	0.0
permit	653.0	87.0	1.0	0.0	0.0	0.0
well	653.0	87.0	115.0	14.0	0.0	0.0
handling	653.0	87.0	2.0	0.0	1.0	0.0
suitable	653.0	87.0	1.0	0.0	0.0	0.0
personnel	653.0	87.0	2.0	0.0	1.0	0.0
not|ruckus	653.0	87.0	1.0	0.0	0.0	0.0
camping	653.0	87.0	25.0	0.0	1.0	0.0
gadget	653.0	87.0	1.0	1.0	0.0	1.0
not|lites	653.0	87.0	1.0	0.0	0.0	0.0
not|fabulous	653.0	87.0	1.0	0.0	0.0	0.0
hilarious	653.0	87.0	1.0	0.0	0.0	0.0
not|add	653.0	87.0	1.0	0.0	0.0	0.0
pupillary	653.0	87.0	2.0	0.0	1.0	0.0
not|dense	653.0	87.0	1.0	0.0	0.0	0.0
not|care	653.0	87.0	2.0	0.0	1.0	0.0
experiment	653.0	87.0	2.0	0.0	1.0	0.0
not|item	653.0	87.0	2.0	3.0	0.0	1.0
hate	653.0	87.0	2.0	0.0	1.0	0.0
imho	653.0	87.0	1.0	0.0	0.0	0.0
extinguisher	653.0	87.0	1.0	0.0	0.0	0.0
not|lighting	653.0	87.0	1.0	0.0	0.0	0.0
order	653.0	87.0	36.0	13.0	0.0	1.0
untill	653.0	87.0	1.0	0.0	0.0	0.0
not|ish	653.0	87.0	0.0	1.0	0.0	1.0
distant	653.0	87.0	1.0	0.0	0.0	0.0
tiniest	653.0	87.0	2.0	0.0	1.0	0.0
kryptonite	653.0	87.0	1.0	0.0	0.0	0.0
not|case	653.0	87.0	2.0	1.0	0.0	1.0
illustrated	653.0	87.0	1.0	0.0	0.0	0.0
daylight	653.0	87.0	5.0	1.0	0.0	0.0
razor	653.0	87.0	1.0	0.0	0.0	0.0
not|tolerance	653.0	87.0	1.0	0.0	0.0	0.0
not|crane	653.0	87.0	1.0	0.0	0.0	0.0
pink	653.0	87.0	1.0	0.0	0.0	0.0
woman	653.0	87.0	4.0	0.0	1.0	0.0
reliabilty	653.0	87.0	1.0	0.0	0.0	0.0
ultrafire	653.0	87.0	0.0	1.0	0.0	1.0
coated	653.0	87.0	1.0	0.0	0.0	0.0
save	653.0	87.0	10.0	2.0	0.0	0.0
protection	653.0	87.0	2.0	0.0	1.0	0.0
toe	653.0	87.0	1.0	0.0	0.0	0.0
matter	653.0	87.0	2.0	2.0	0.0	1.0
trusty	653.0	87.0	6.0	0.0	1.0	0.0
whenhe	653.0	87.0	1.0	0.0	0.0	0.0
frankly	653.0	87.0	2.0	0.0	1.0	0.0
not|legality	653.0	87.0	1.0	0.0	0.0	0.0
ton	653.0	87.0	2.0	0.0	1.0	0.0
top	653.0	87.0	19.0	5.0	0.0	0.0
wally	653.0	87.0	1.0	0.0	0.0	0.0
noise	653.0	87.0	3.0	0.0	1.0	0.0
possesion	653.0	87.0	1.0	0.0	0.0	0.0
shorts	653.0	87.0	2.0	0.0	1.0	0.0
toy	653.0	87.0	2.0	0.0	1.0	0.0
haul	653.0	87.0	1.0	0.0	0.0	0.0
product	653.0	87.0	130.0	23.0	0.0	0.0
mechanically	653.0	87.0	2.0	0.0	1.0	0.0
question	653.0	87.0	2.0	0.0	1.0	0.0
lover	653.0	87.0	1.0	0.0	0.0	0.0
not|aaa	653.0	87.0	2.0	0.0	1.0	0.0
ballistic	653.0	87.0	1.0	0.0	0.0	0.0
cheap	653.0	87.0	28.0	3.0	0.0	0.0
noisy	653.0	87.0	0.0	1.0	0.0	1.0
produce	653.0	87.0	18.0	6.0	0.0	1.0
interchangeable	653.0	87.0	1.0	0.0	0.0	0.0
picture	653.0	87.0	2.0	0.0	1.0	0.0
warmer	653.0	87.0	2.0	0.0	1.0	0.0
regard	653.0	87.0	2.0	3.0	0.0	1.0
undoubtedly	653.0	87.0	1.0	0.0	0.0	0.0
indestructable	653.0	87.0	1.0	0.0	0.0	0.0
overly	653.0	87.0	1.0	0.0	0.0	0.0
stressful	653.0	87.0	1.0	0.0	0.0	0.0
unreasonable	653.0	87.0	0.0	1.0	0.0	1.0
thousand	653.0	87.0	1.0	0.0	0.0	0.0
not|larger	653.0	87.0	1.0	0.0	0.0	0.0
not|camo	653.0	87.0	1.0	0.0	0.0	0.0
tightest	653.0	87.0	1.0	0.0	0.0	0.0
con	653.0	87.0	9.0	2.0	0.0	0.0
minor	653.0	87.0	5.0	1.0	0.0	0.0
cop	653.0	87.0	9.0	0.0	1.0	0.0
not|include	653.0	87.0	2.0	0.0	1.0	0.0
fuel	653.0	87.0	1.0	0.0	0.0	0.0
ampliamente	653.0	87.0	1.0	0.0	0.0	0.0
cow	653.0	87.0	1.0	0.0	0.0	0.0
employee	653.0	87.0	1.0	0.0	0.0	0.0
not|satisfy	653.0	87.0	1.0	0.0	0.0	0.0
lad	653.0	87.0	1.0	0.0	0.0	0.0
crawl	653.0	87.0	4.0	0.0	1.0	0.0
identical	653.0	87.0	1.0	0.0	0.0	0.0
biggest	653.0	87.0	1.0	1.0	0.0	1.0
function	653.0	87.0	10.0	1.0	0.0	0.0
defective	653.0	87.0	3.0	0.0	1.0	0.0
raise	653.0	87.0	3.0	0.0	1.0	0.0
achilles	653.0	87.0	4.0	0.0	1.0	0.0
representative	653.0	87.0	1.0	1.0	0.0	1.0
not|precious	653.0	87.0	1.0	0.0	0.0	0.0
not|happen	653.0	87.0	1.0	0.0	0.0	0.0
actress	653.0	87.0	1.0	0.0	0.0	0.0
law	653.0	87.0	15.0	2.0	0.0	0.0
comparison	653.0	87.0	1.0	0.0	0.0	0.0
lay	653.0	87.0	6.0	0.0	1.0	0.0
conveniently	653.0	87.0	2.0	0.0	1.0	0.0
not|hazmat	653.0	87.0	2.0	0.0	1.0	0.0
plenty	653.0	87.0	7.0	0.0	1.0	0.0
microlight	653.0	87.0	1.0	0.0	0.0	0.0
christmas	653.0	87.0	12.0	1.0	0.0	0.0
gasket	653.0	87.0	4.0	0.0	1.0	0.0
condition	653.0	87.0	7.0	0.0	1.0	0.0
not|dust	653.0	87.0	1.0	0.0	0.0	0.0
mounting	653.0	87.0	2.0	0.0	1.0	0.0
improve	653.0	87.0	5.0	3.0	0.0	1.0
imperceptibly	653.0	87.0	1.0	0.0	0.0	0.0
bugger	653.0	87.0	1.0	0.0	0.0	0.0
batteri	653.0	87.0	1.0	0.0	0.0	0.0
not|switch	653.0	87.0	8.0	4.0	0.0	1.0
not|provide	653.0	87.0	3.0	0.0	1.0	0.0
unkillable	653.0	87.0	1.0	0.0	0.0	0.0
patriotic	653.0	87.0	1.0	0.0	0.0	0.0
chicken	653.0	87.0	1.0	0.0	0.0	0.0
reorder	653.0	87.0	1.0	0.0	0.0	0.0
effective	653.0	87.0	6.0	0.0	1.0	0.0
not|environment	653.0	87.0	2.0	0.0	1.0	0.0
relaible	653.0	87.0	1.0	0.0	0.0	0.0
similarly	653.0	87.0	0.0	1.0	0.0	1.0
not|duty	653.0	87.0	1.0	0.0	0.0	0.0
muscle	653.0	87.0	2.0	0.0	1.0	0.0
jelly	653.0	87.0	2.0	0.0	1.0	0.0
floor	653.0	87.0	5.0	2.0	0.0	1.0
not|essential	653.0	87.0	1.0	0.0	0.0	0.0
direction	653.0	87.0	9.0	1.0	0.0	0.0
not|quick	653.0	87.0	1.0	0.0	0.0	0.0
daypack	653.0	87.0	3.0	0.0	1.0	0.0
aforementioned	653.0	87.0	1.0	0.0	0.0	0.0
sawzall	653.0	87.0	1.0	0.0	0.0	0.0
inspector	653.0	87.0	2.0	0.0	1.0	0.0
opening	653.0	87.0	1.0	0.0	0.0	0.0
not|shop	653.0	87.0	2.0	0.0	1.0	0.0
doctor	653.0	87.0	2.0	0.0	1.0	0.0
antiroll	653.0	87.0	1.0	0.0	0.0	0.0
industrial	653.0	87.0	1.0	0.0	0.0	0.0
fatter	653.0	87.0	0.0	1.0	0.0	1.0
stable	653.0	87.0	4.0	0.0	1.0	0.0
maintenance	653.0	87.0	3.0	0.0	1.0	0.0
sport	653.0	87.0	6.0	0.0	1.0	0.0
incident	653.0	87.0	1.0	0.0	0.0	0.0
not|previous	653.0	87.0	1.0	0.0	0.0	0.0
not|waste	653.0	87.0	4.0	0.0	1.0	0.0
maglike	653.0	87.0	1.0	0.0	0.0	0.0
prey	653.0	87.0	1.0	0.0	0.0	0.0
japan	653.0	87.0	2.0	0.0	1.0	0.0
not|geek	653.0	87.0	1.0	0.0	0.0	0.0
tug	653.0	87.0	1.0	0.0	0.0	0.0
led	653.0	87.0	132.0	23.0	0.0	0.0
pity	653.0	87.0	0.0	1.0	0.0	1.0
redish	653.0	87.0	1.0	0.0	0.0	0.0
absorb	653.0	87.0	1.0	0.0	0.0	0.0
supply	653.0	87.0	4.0	1.0	0.0	0.0
concern	653.0	87.0	6.0	3.0	0.0	1.0
leg	653.0	87.0	4.0	0.0	1.0	0.0
radial	653.0	87.0	1.0	0.0	0.0	0.0
beautiful	653.0	87.0	5.0	0.0	1.0	0.0
worked	653.0	87.0	2.0	0.0	1.0	0.0
mountain	653.0	87.0	3.0	0.0	1.0	0.0
state	653.0	87.0	7.0	3.0	0.0	1.0
press	653.0	87.0	1.0	0.0	0.0	0.0
lumileds	653.0	87.0	1.0	0.0	0.0	0.0
not|illuminate	653.0	87.0	2.0	0.0	1.0	0.0
night	653.0	87.0	87.0	2.0	1.0	0.0
havent	653.0	87.0	3.0	0.0	1.0	0.0
pack	653.0	87.0	36.0	2.0	1.0	0.0
piss	653.0	87.0	1.0	0.0	0.0	0.0
smacker	653.0	87.0	1.0	0.0	0.0	0.0
palstic	653.0	87.0	1.0	0.0	0.0	0.0
padded	653.0	87.0	1.0	0.0	0.0	0.0
not|month	653.0	87.0	7.0	1.0	0.0	0.0
thirty	653.0	87.0	5.0	0.0	1.0	0.0
armpit	653.0	87.0	1.0	0.0	0.0	0.0
not|shock	653.0	87.0	1.0	0.0	0.0	0.0
perfectly	653.0	87.0	23.0	1.0	1.0	0.0
not|require	653.0	87.0	2.0	0.0	1.0	0.0
cut	653.0	87.0	10.0	2.0	0.0	0.0
not|affect	653.0	87.0	2.0	0.0	1.0	0.0
dollars	653.0	87.0	1.0	0.0	0.0	0.0
availability	653.0	87.0	1.0	0.0	0.0	0.0
battery	653.0	87.0	345.0	57.0	0.0	0.0
duriable	653.0	87.0	1.0	0.0	0.0	0.0
latte	653.0	87.0	1.0	0.0	0.0	0.0
tear	653.0	87.0	3.0	0.0	1.0	0.0
scenario	653.0	87.0	1.0	0.0	0.0	0.0
not|ship	653.0	87.0	1.0	0.0	0.0	0.0
attack	653.0	87.0	3.0	0.0	1.0	0.0
thrower	653.0	87.0	1.0	0.0	0.0	0.0
skinny	653.0	87.0	1.0	0.0	0.0	0.0
attach	653.0	87.0	12.0	2.0	0.0	0.0
not|compliant	653.0	87.0	1.0	0.0	0.0	0.0
worried	653.0	87.0	1.0	0.0	0.0	0.0
kitchen	653.0	87.0	21.0	0.0	1.0	0.0
flashlight	653.0	87.0	725.0	135.0	0.0	0.0
situation	653.0	87.0	18.0	2.0	0.0	0.0
stuffer	653.0	87.0	2.0	0.0	1.0	0.0
dodge	653.0	87.0	1.0	0.0	0.0	0.0
team	653.0	87.0	1.0	1.0	0.0	1.0
not|call	653.0	87.0	4.0	0.0	1.0	0.0
torture	653.0	87.0	1.0	0.0	0.0	0.0
reflective	653.0	87.0	1.0	1.0	0.0	1.0
watch	653.0	87.0	3.0	2.0	0.0	1.0
purple	653.0	87.0	4.0	1.0	0.0	0.0
thing	653.0	87.0	88.0	16.0	0.0	0.0
cabinet	653.0	87.0	2.0	0.0	1.0	0.0
fashion	653.0	87.0	2.0	1.0	0.0	1.0
insurance	653.0	87.0	1.0	0.0	0.0	0.0
surely	653.0	87.0	1.0	0.0	0.0	0.0
medical	653.0	87.0	2.0	1.0	0.0	1.0
miscall	653.0	87.0	1.0	0.0	0.0	0.0
deterrent	653.0	87.0	2.0	0.0	1.0	0.0
lid	653.0	87.0	3.0	0.0	1.0	0.0
clips	653.0	87.0	1.0	0.0	0.0	0.0
lie	653.0	87.0	2.0	0.0	1.0	0.0
source	653.0	87.0	10.0	0.0	1.0	0.0
smell	653.0	87.0	4.0	1.0	0.0	0.0
lil	653.0	87.0	2.0	0.0	1.0	0.0
not|read	653.0	87.0	2.0	0.0	1.0	0.0
unable	653.0	87.0	1.0	0.0	0.0	0.0
lip	653.0	87.0	2.0	0.0	1.0	0.0
shoot	653.0	87.0	2.0	0.0	1.0	0.0
not|unit	653.0	87.0	5.0	0.0	1.0	0.0
not|stack	653.0	87.0	0.0	1.0	0.0	1.0
budget	653.0	87.0	0.0	1.0	0.0	1.0
not|mode	653.0	87.0	5.0	1.0	0.0	0.0
actual	653.0	87.0	6.0	1.0	0.0	0.0
glass	653.0	87.0	7.0	0.0	1.0	0.0
tension	653.0	87.0	2.0	0.0	1.0	0.0
chest	653.0	87.0	1.0	0.0	0.0	0.0
not|rear	653.0	87.0	0.0	1.0	0.0	1.0
headknoker	653.0	87.0	1.0	0.0	0.0	0.0
neophrene	653.0	87.0	1.0	0.0	0.0	0.0
not|double	653.0	87.0	1.0	0.0	0.0	0.0
ultimate	653.0	87.0	5.0	2.0	0.0	1.0
widely	653.0	87.0	1.0	0.0	0.0	0.0
not|real	653.0	87.0	1.0	0.0	0.0	0.0
doubt	653.0	87.0	3.0	0.0	1.0	0.0
gully	653.0	87.0	2.0	0.0	1.0	0.0
develop	653.0	87.0	0.0	2.0	0.0	1.0
surprising	653.0	87.0	2.0	0.0	1.0	0.0
not|recommend	653.0	87.0	6.0	1.0	0.0	0.0
campact	653.0	87.0	1.0	0.0	0.0	0.0
not|primary	653.0	87.0	1.0	0.0	0.0	0.0
converted	653.0	87.0	1.0	0.0	0.0	0.0
assume	653.0	87.0	2.0	0.0	1.0	0.0
full	653.0	87.0	13.0	5.0	0.0	1.0
chevy	653.0	87.0	1.0	1.0	0.0	1.0
jiggle	653.0	87.0	3.0	0.0	1.0	0.0
resistant	653.0	87.0	10.0	0.0	1.0	0.0
house	653.0	87.0	53.0	3.0	1.0	0.0
disaster	653.0	87.0	1.0	0.0	0.0	0.0
hitch	653.0	87.0	1.0	0.0	0.0	0.0
blinding	653.0	87.0	3.0	0.0	1.0	0.0
not|adjust	653.0	87.0	2.0	1.0	0.0	1.0
not|effort	653.0	87.0	0.0	1.0	0.0	1.0
convention	653.0	87.0	1.0	0.0	0.0	0.0
pain	653.0	87.0	3.0	0.0	1.0	0.0
masterpeice	653.0	87.0	1.0	0.0	0.0	0.0
appropriately	653.0	87.0	0.0	1.0	0.0	1.0
center	653.0	87.0	14.0	3.0	0.0	0.0
purchase	653.0	87.0	62.0	15.0	0.0	0.0
start	653.0	87.0	27.0	13.0	0.0	1.0
accidently	653.0	87.0	2.0	0.0	1.0	0.0
not|arrive	653.0	87.0	0.0	1.0	0.0	1.0
not|reflector	653.0	87.0	1.0	0.0	0.0	0.0
footnote	653.0	87.0	1.0	0.0	0.0	0.0
stars	653.0	87.0	1.0	0.0	0.0	0.0
not|pocket	653.0	87.0	9.0	0.0	1.0	0.0
pair	653.0	87.0	3.0	2.0	0.0	1.0
manage	653.0	87.0	3.0	1.0	0.0	1.0
stylish	653.0	87.0	1.0	0.0	0.0	0.0
equal	653.0	87.0	3.0	0.0	1.0	0.0
not|diminish	653.0	87.0	1.0	0.0	0.0	0.0
bypass	653.0	87.0	0.0	1.0	0.0	1.0
marvel	653.0	87.0	2.0	0.0	1.0	0.0
cooler	653.0	87.0	1.0	0.0	0.0	0.0
snugly	653.0	87.0	1.0	0.0	0.0	0.0
short	653.0	87.0	8.0	2.0	0.0	0.0
intermittently	653.0	87.0	0.0	2.0	0.0	1.0
blemish	653.0	87.0	0.0	1.0	0.0	1.0
nationalistic	653.0	87.0	1.0	0.0	0.0	0.0
rebecca	653.0	87.0	1.0	0.0	0.0	0.0
studio	653.0	87.0	1.0	0.0	0.0	0.0
parking	653.0	87.0	1.0	0.0	0.0	0.0
maglica	653.0	87.0	2.0	0.0	1.0	0.0
not|check	653.0	87.0	4.0	1.0	0.0	0.0
palm	653.0	87.0	1.0	1.0	0.0	1.0
not|produce	653.0	87.0	2.0	0.0	1.0	0.0
hanukkah	653.0	87.0	1.0	0.0	0.0	0.0
encircle	653.0	87.0	1.0	0.0	0.0	0.0
not|aggressive	653.0	87.0	1.0	0.0	0.0	0.0
freebie	653.0	87.0	1.0	0.0	0.0	0.0
not|vision	653.0	87.0	1.0	0.0	0.0	0.0
washer	653.0	87.0	1.0	0.0	0.0	0.0
not|picture	653.0	87.0	1.0	0.0	0.0	0.0
succeptible	653.0	87.0	0.0	1.0	0.0	1.0
specifically	653.0	87.0	2.0	1.0	0.0	1.0
not|spot	653.0	87.0	3.0	0.0	1.0	0.0
savings	653.0	87.0	1.0	0.0	0.0	0.0
enter	653.0	87.0	1.0	0.0	0.0	0.0
lousy	653.0	87.0	1.0	0.0	0.0	0.0
hardware	653.0	87.0	5.0	0.0	1.0	0.0
doorstop	653.0	87.0	1.0	0.0	0.0	0.0
teriffic	653.0	87.0	1.0	0.0	0.0	0.0
deputy	653.0	87.0	2.0	0.0	1.0	0.0
not|perfection	653.0	87.0	1.0	0.0	0.0	0.0
batter	653.0	87.0	1.0	0.0	0.0	0.0
dousing	653.0	87.0	1.0	0.0	0.0	0.0
destroy	653.0	87.0	4.0	2.0	0.0	1.0
ryobi	653.0	87.0	9.0	0.0	1.0	0.0
provide	653.0	87.0	22.0	1.0	1.0	0.0
not|flashliight	653.0	87.0	1.0	0.0	0.0	0.0
athletic	653.0	87.0	1.0	0.0	0.0	0.0
not|sense	653.0	87.0	2.0	0.0	1.0	0.0
primary	653.0	87.0	5.0	0.0	1.0	0.0
not|manufacturer	653.0	87.0	0.0	1.0	0.0	1.0
not|traffic	653.0	87.0	1.0	0.0	0.0	0.0
reliability	653.0	87.0	7.0	1.0	0.0	0.0
bright	653.0	87.0	195.0	11.0	1.0	0.0
lol	653.0	87.0	1.0	0.0	0.0	0.0
undestructible	653.0	87.0	2.0	0.0	1.0	0.0
dome	653.0	87.0	3.0	0.0	1.0	0.0
accidental	653.0	87.0	2.0	0.0	1.0	0.0
lot	653.0	87.0	36.0	3.0	0.0	0.0
fuse	653.0	87.0	3.0	0.0	1.0	0.0
not|cree	653.0	87.0	1.0	0.0	0.0	0.0
computer	653.0	87.0	16.0	0.0	1.0	0.0
premium	653.0	87.0	1.0	0.0	0.0	0.0
wholesale	653.0	87.0	0.0	1.0	0.0	1.0
low	653.0	87.0	15.0	4.0	0.0	0.0
assure	653.0	87.0	2.0	4.0	0.0	1.0
tumble	653.0	87.0	1.0	0.0	0.0	0.0
not|attention	653.0	87.0	1.0	1.0	0.0	1.0
not|empty	653.0	87.0	1.0	0.0	0.0	0.0
pilar	653.0	87.0	1.0	0.0	0.0	0.0
fuss	653.0	87.0	0.0	1.0	0.0	1.0
not|saber	653.0	87.0	1.0	0.0	0.0	0.0
means	653.0	87.0	0.0	1.0	0.0	1.0
survive	653.0	87.0	8.0	0.0	1.0	0.0
wallet	653.0	87.0	1.0	0.0	0.0	0.0
performer	653.0	87.0	1.0	0.0	0.0	0.0
bedside	653.0	87.0	1.0	0.0	0.0	0.0
not|camping	653.0	87.0	2.0	0.0	1.0	0.0
wrangler	653.0	87.0	2.0	0.0	1.0	0.0
adversary	653.0	87.0	1.0	0.0	0.0	0.0
fellow	653.0	87.0	3.0	0.0	1.0	0.0
not|product	653.0	87.0	10.0	3.0	0.0	0.0
barely	653.0	87.0	1.0	2.0	0.0	1.0
quadruped	653.0	87.0	1.0	0.0	0.0	0.0
not|start	653.0	87.0	0.0	1.0	0.0	1.0
not|modern	653.0	87.0	1.0	1.0	0.0	1.0
randomly	653.0	87.0	2.0	1.0	0.0	1.0
clip	653.0	87.0	34.0	1.0	1.0	0.0
door	653.0	87.0	16.0	0.0	1.0	0.0
quick	653.0	87.0	14.0	0.0	1.0	0.0
