index	Domain	Label	Rating	Review
647	Dumbbell	POS	4	i use this product for a little more than half a year before i decide to stop . i truly do feel the burn from the workout , but there be just too many con and i have no significant result even though i use the product for such a long time with workout that last even longer than the 6 minute they recommend . pro : 1 -rrb- the exercise on the dvd be very easy to follow and it include a timer to indicate when to stop . 2 -rrb- you will most likely get sore after the first several day , indicate that you muscle be in fact be work -lrb- not necessarily get result -rrb- . 3 -rrb- the dumbbell have groove on both end to facilitate you handle for the shoulder exercise -lrb- see # 5 in con for handle for triceps and biceps -rrb- . 4 -rrb- no battery ! i think most people assume the shake function be electrical . 5 -rrb- if you buy this directly from the manufacturer , you get a 100 % money-back guarantee , include the shipping and handle cost to send it back . they refund the purchase price of the weight almost immediately . con : 1 -rrb- the dvd be certainly not a $ 15 value . the dvd contain only 3 exercise limit to 3 upper muscle : triceps , biceps , and shoulder all within 6 minute . 2 -rrb- for 6 minute a day , i find the workout to be too easy . i be average-build and i have to work at least 15 minute before i start to get tired . 3 -rrb- the dumbbell itself be very noisy , especially if you be try to get a more intense workout by shake the weight more vigorously . you can even hear the noise when you be watch the exercise on the dvd . additionally , i would often be interrupted several time to keep the noise down from the weight . 4 -rrb- towards the end of you workout , the dumbbell will start to slip out of you hand because the palm of you hand start to sweat . as a result , i have to stop my workout a couple of time to readjust the weight . 5 -rrb- exercise during the triceps and bicep exercise be very awkward . you have to wrap one hand around the middle of the weight during these exercise , but it be difficult to hold on to the middle while you be shake . therefore , the weight be design more for shoulder exercise . 6 -rrb- i be sorry to say this , but i definitely look ridiculous when use this product . you would not believe how many people have laugh at i . therefore , you can only use this product if you be by yourself . 7 -rrb- in term of the money-back guarantee if purchase it from the manufacturer , you have to personally make the initiative to contact they and have they refund you for the shipping . unlike the refund for the product , they have still yet to refund i for shipping and handling .
568	Dumbbell	POS	5	i like these dumbbell due to the handle . the handle be lightly perforated , which mean there be no slippage during lifting . however , they be also smooth handle - which mean you hand never get hurt during lifting . they be the perfect combination of smoothness and perforation . i give these a thumb up .
691	Dumbbell	POS	5	after the first minute you feel it work , it be a good product to work up you arm .
122	Dumbbell	POS	5	feel great in you hand , as well . it be a excellent product . i have purchase a 20 lb weight of this brand over 10 year ago and it still be one of my favorite .
726	Dumbbell	POS	5	sure . this thing do not `` shake '' itself . you have to shake it . of course . that be what it be design for . why would you buy a piece of exercise equipment that do all the work for you ? you would not be exercise then , would you ? while i suppose you could buy a static hand weight and shake it , this have a springy give that actually enhance the exercise effect . the result be a well-designed exercise tool that do not need to be huge or heavy in order to deliver maximum effect . indeed , a few minute shake this thing be exhausting and burn all the right muscle , as it should . you do have to be careful to follow the instruction and use it accordingly . shake it improperly can put unnecessary strain on joint and tendon . so practice before go all out . from what i can tell after use it for two week , it be durable , well-made and easy to handle . i just do not see a down side . add it to you collection of small and efficient exercise machine . i keep it in my tv room and use it whenever i sit down . a few minute of this and i be wear out . well worth the purchase .
210	Dumbbell	POS	5	it give a good workout , but i hear you can go blind by use the shakeweight too often .
902	Dumbbell	POS	5	the shake weight do work ! but only for specific goal . this will increase muscle size and strength in weak individual . this will decrease muscle size and strength in those who already use they biceps\/triceps . it be that simple . my girlfriend use this and claim `` i can feel the burn '' not realize what actual body building\/muscle grow be all about . she be simply fatigue she muscle and since she be so weak , it appear to work . so do the shake weight work ? yes , it can work . but you be better off get a pair of dumbbell , 20lb each , and work you way up to increase the weight . just go to bodybuilding.com for a couple month at least 4 time a week and you will learn a lot about body building , loose weight , etc. . i only give this 5 star because it be a high quality product but a bad idea , like most popular thing you see on tv . by the way , you can get some cardio in by use the shake weight and jump around or do some squat with it , yes 5lb squat while jack off the air behind you head .
601	Dumbbell	POS	5	these weight come in exactly as i have expect , and with no odd smell to they which you often hear from these type of weight . the stand however be not top quality , just plastic and fall over easily when take out the weight . but if you be not buy this for the stand it be perfect ! the stand be still convenient storage and display though .
203	Dumbbell	POS	4	i use this after a set of pushup . i have do the dvd , but truthfully it seem like no matter how you shake it you be basically just get a upper arm workout . the principle be very old , but most be unaware of it , so it seem new to everyone . you be basically do mini-contraction , almost like a vibrate isometric move . it make a nice finisher to you pushup , but unless you be a real couch potato , you will want to do more than the shakeweight for you fitness routine .
757	Dumbbell	POS	5	although i be skeptical , i have be very pleased with the shake weight dumbbell . the product be well make , attractive and the video instruction be easy to follow . i use the sake weight regularly and highly recommend it .
114	Dumbbell	POS	4	i recently purchase this product about a week or so ago . i assume from the tv commercial that the shake weight be a motorized device . i be very disappointed at first when i find out that it be not . but when i follow the instruction , the disappointment quickly turn into joy ! i have not even have a chance to watch the instruction\/workout dvd yet , however , just follow the simple instruction and illustration , i get a very effective workout from it and already , my husband , child and i can see some definition in my arm and shoulder . i be think , wow ! if i be start to see result this quick without watch the dvd , just imagine what will happen when i pop the dvd in ... i 'll have those angela bassett\/linda hamilton arm in less than three month !
189	Dumbbell	POS	5	i do this everyday and must tell you at first thought i would give it try . do not like what my arm be look like . after 3 week i see result . i keep the dvd in the player and do it every morning . you think at first it be not really do to much but the last of set on the dvd i feel the burn . love it !
175	Dumbbell	POS	5	enough have be say about the assembly . i think the assembly be pretty straight forward . it can only go together one way ... it help if you have some real tool , but not necessary . anyway , my initial concern be whether this product would work with dumbbell other than the bowflex . the answer be ... probably . mine be not a bowflex product , they be 55 # generic set of adjustable dumbbell . the base they sit on be larger than the platform of this stand . this stand have a platform that be curve at the edge to support the bf product . what i do be line the platform with some of that `` non-slip '' padding use in silverware drawer and under rug . i layer it so the base of my dumbbell rest on it , and then use the include strap to tighten my dumbbell down . it work great and hold they perfectly . i totally recommend this product .
572	Dumbbell	POS	5	i have have this apex weight rack for several year . it be hold up remarkably well and get lot 's of use . i be a personal trainer and have the rack in my basement studio . the problem be ... we move a couple of year ago and the mover lose one of the rubber foot . i have a new cork floor in the new studio and would really like to get a replacement rubber foot . do anyone know where i can get one ? i can not even seem to find the paperwork for a part list or a contact phone number for apex to order one . thanks .
894	Dumbbell	POS	5	you definitely get a great workout with the shakeweight . i be very iffy at first just from commercial , but with a new year , i want to try a new thing . it be a six minute workout , and you feel it in the first 45 seconds . this product be definitely worth it and i be excite to use it more !
523	Dumbbell	POS	5	great stand - perfect hight to accommodate any size user -lrb- i have to bend down only very slightly , and the include dvd help you know how to lift they safely . -rrb- and make for a nice display piece , and a great way to keep you dumbbell safe and off the floor .
86	Dumbbell	POS	5	i be concern when i read a few review talk about how difficult it be to assemble this stand . have now complete the assembly , let i just say that this be one of the simplest kit to assemble that i have ever see -lrb- i be compare to thing like ikea furniture and whatnot -rrb- . just follow the instruction -lrb- e.g. , do not tighten the bolt fully until you have everything together -rrb- . seriously , this thing be dead simple to put together . the bolt be a little tight , but should be a piece of cake for someone who use the 1090 dumbbell -lrb- i have the 552 -rrb- . all you need be the include allen wrench and a sturdy , ratchet socket wrench . this be a great , sturdy stand . exactly what i be look for .
936	Dumbbell	POS	4	ok so i order the shake weight from the amazon store and i just receive it , im not gonna go through the hassle of s & h. when i open the box , i be as exit as a little kid in a candy store , i mean who would not be ? so i start use it , think that that be how you turn it on -lrb- do not read the manual -rrb- but no luck , so i put in the dvd and it do not say anything about turn it on , so i get angry and start read the manual and it say and quote : `` unlike the impression create by the rapid motion of the device , the shake weight be not battery power , the user generate the movement . '' i use the shake weight for about 15 min and i see that it actually work , the only reason that i rate 4\/5 star be because in the commercial nor in the description mention that it be not battery power . they have to be specific about thing like this . but this product do work , you just have to do the movement . also do not watch the dvd , just look at the popular shake weight exercise and you 'll get it .
538	Dumbbell	POS	5	look , i have see these great tv special on every health product there be i think . i think i would give the shakeweight a try . ha , let i tell you this , the man 's shakeweight will give you a great workout as long as you `` really '' work at it . in two week , i not only feel stronger , but my body be respond to the workout better than most other high dollar equipment . but remember , this be to tone you body and not make you a superman . i be 57 , a avid cyclist , and upper body strength be paramount when mountain biking . i buy my wife the woman 's version and she love hers too . for less than thirty buck , this be one piece of exercise equipment you will want to have in you workout collection . and that be no bull .
259	Dumbbell	POS	5	i buy the man 's shake weight , read the instruction and watch the enclosed dvd . i have also watch the ad online . the product in the ad and the one you buy be totally different . absolutely do not buy it . you can get the same benefit and perhaps better by shake any dumbell you exercise with . the spring on each end only react once with every shake you make yourself . the one in the ad vibrate many time for each shake you make and even sound like it have a small dynamo in it and probably do . it be a exercise scam , do not be fool !
213	Dumbbell	POS	4	i 'll start off by say that if you be hope to look like the guy in the commercial , get a personal trainer and a dietician . you will not be super buff in no time from the shake weight . it be not for people who want to be perfectly chisel . but after 3 month of use it myself , once or twice a day -lrb- usually just once -rrb- , i can definitely notice a difference in the tone and shape of my arm and shoulder . in fact i notice after just a couple week . so for i it be perfect because that be all i really want . you can do it while watch tv or whatever to make the time go faster . and the faster you go , the more intense the workout , so you do not have to buy a bunch of different size weight that clutter up you house . so if all you want be a easy way to turn flabby arm into decently tone one , go for it ! i be definitely go to keep use it .
435	Dumbbell	POS	5	i recently get this dumbbell rack and could not be happier . i have two cat and dumbbell range from 5 to 45 lb . anyone who have cat know that that combo be a recipe for great gob of cat fur collect under the weight and no matter how often you vaccuum or sweep , it somehow manage to recongregate . this rack get all the dumbbell off the floor , prevent the collection of fur and other dirt , and make the weight a lot more accessible . the one comment to add to those of the other here be that this rack really only work well with hexagonal dumbbell . i have two round-bell 10-pound dumbbell and when i try to place they on the rack , they slip off and fall . so i have have to replace they . i prefer the hexagonal anyway , but if you have nothing but round-bell weight , you might want to look at a different design . but if you have the standard hexagonal , you 'll love this . it be compact , solid , and surprisingly solid for the price . plus , if you be a amazon prime member , it will ship for free , which be pretty amazing give its weight . i highly recommend this rack .
452	Dumbbell	POS	5	okay , when you first look at these you get that feeling and ask question like , be they for real ? what be the deal with the squareness ? i ask those same question until i personally see and use these . all i have to say be these be the best adjustable dumbbell out there . yes , the bowflex one be cool and everything , but personally they be not worth it . they be extremely long , almost double the length of the powerblocks . for just 10 pound , its the same length even for 50 with the selectechs . the powerblock be small and be very easy to use . i love how the pin be magnetic and the square shape show how sturdy they be and they be definetly sturdy . they may rattle a bit on some weight but do not be turn off . the weight will never fall off if you make sure you put the pin in the right weight . the main reason i buy these be for p90x and they go together perfectly . do not just go off the negative review until you actually see and use these weight personally . i even get to try out the bowflex one but the length be a huge turn off for i and i hear they break easily and be a bitch to fix . so , if you be a first time adjustable dumbbell buyer like myself , i stronly recommend the powerblocks so go down to you local sport goods store and take a look at these .
913	Dumbbell	POS	4	nice set of weight . one of the dumb bell come with a strange yellow sticky material on the end that i do not notice until i have open the package and place on my mat . it leave a stain that can not be remove . i have to wipe down the weight but other than that , i have a pleasant experience .
880	Dumbbell	POS	4	price be not great relative to store as many have comment , but i live in a small town hour from a good sport store . i buy these because the price be better than most of what be available online . good selection of weight and overall , good dumbbell .
552	Dumbbell	POS	5	these be exactly what i want for my p90x experience . they be affordable and sturdy , unlike some other cheaper adjustable dumbbell i look at . i find no trouble at all in change weight quickly . i be able to change they on carpet without issue as well -lrb- although my carpet be not plush , so i would assume that situation would be remedy with a piece of cardboard or wood -- stand be not need in my opinion unless you want they up higher -rrb- . my only minor complaint be the handle be smooth . again , not a problem for i since i wear glove , but if i do not have glove , the smooth surface would make they slide in sweaty hand . the block feel natural and balanced , so i be overall extremely pleased . not as `` sexy '' as the bowflex model , but certainly a much better deal price-wise .
968	Dumbbell	POS	5	this have to be one of the best investment i have make . i use to buy a specific weight dumbbell think that i would use it for a while before increase the weight . when i start p90x , i realize that i need multiple weight and i need to be able to change the weight fast to keep up with the video . this be where the powerblock weight shine . the transition between the weight be flawless -lrb- with powerblock sport tray -rrb- . i be hesitant to spend so much money on dumbbell , but i can not imagine have multiple set of weight all over my house that would probably cost much more . i have to mention that the magnet design in my opinion be superior to the bowflex selectech dumbbell for a couple of reason . as mention before by other review , the selectech be a little on the bulky side and create awkward movement in you workout because you 'll constantly be try to avoid contact with the dumbbell . it be kind of hard to explain , but the bowflex dumbbell extend wider with add weight . my friend have the selecttech and he always have to wear tight clothing so the gated part of the dumbbell be not catch in he shirt . another problem be that the weight selection dial break when all my friend do be drop the dumbbell inch from the ground . i think the quality would be a little better than that . it take he forever to get a replacement . this be the main reason why i look for a alternative . i never have any such problem with my powerblocks and it only take i a couple of try to memorize the color\/weight indicator . the weight always seem secure and i can do multiple workout in less time with a each switch of my select weight . i recommend this product for anyone who utility multiple weight do workout -lrb- which be pretty much everyone -rrb- . you will not regret the investment .
113	Dumbbell	POS	5	the barbell be perfectly fine , the gray be a nice color , and shipping be prompt -lrb- with amazon -rrb- . my only issue be that i have search for a hand weight set , and this be only one weight . for $ 16 , i feel that it be a little pricey and i obviously have to buy another to complete the set .
88	Dumbbell	POS	5	th dumbell be fine and show up on time , however it be only 1 dumb bell . i think it be 2 . i think dumb bell come in set , so it be a little expensive when you package show up and there be only 1 . not sure what you would do with only one ... i have to order another .
534	Dumbbell	POS	5	in the past few week i have assemble two rowing machine and the bowflex 5.1 bench and the instruction for this product be no better , no worse than any other instruction i have view recently . in fact , i think put the stand together be pretty self-explanatory even without the instruction . i assemble the stand in a little over a hour with a few quick glance at the instruction book because i hate read instruction . it do take a little muscle to tighten the screw and bolt , but then , that be why i want the dumbbell set in the first place . that be say , i think it be a great product , well make and sturdy . i have to admit after read the other review i be put off at the thought of have to struggle to put another piece of equiptment together , but , it be really a breeze ! the bench be also a excellent product too .
917	Dumbbell	POS	5	i have not use the shake weight a ton yet but i think it will definitely work . it take a lot of effort to shake it . it be a lot harder than i think it would be . yeah , it be not go to work you whole body , but i think it will do some good for you arm . and , it be fairly inexpensive and do not take up much room .
464	Dumbbell	POS	5	the powerblock be very well design and function quite well . i recommend they to anyone try to build a home gym or someone who just want to do some exercise at home .
109	Dumbbell	POS	5	the comparison i want to start the p90x program and need a set of dumbbell that would not clutter my small apartment living room . prior to purchase the powerblock classic , i read many review on amazon.com for other adjustable dumbbell as well as this one . i even go to sport store -lrb- sports authority and sport chalet -rrb- to try they display model . sports authority carry the select tech -lrb- 50lb adjustable one -rrb- and the gold 's gym set . both be problematic . i instantly know the select tech dumbbell from bowflex be poor quality when i pick it up . only one of the dumbbell i could pick up because the other be break ! i have use the bowflex 90lb version my brother purchase and those be much better quality and work fantastically except with the huge setback of size . they be enormous and cumbersome to lift , often clunk together . the gold 's gym dumbbell involve a troublesome slider pin that i could not get use to . i come across a few other similar dumbbell with this pin mechanism and most of the pin get `` stick '' . finally , i come to the powerblock classic . the review the powerblock classic be simple , odd-looking , but excellent . i be scare the magnet\/pin lock mechanism for these dumbbell be weak or fragile -lrb- it really do not look like it would hold -rrb- but boy be it sturdy ! for the other reviewer who warn of the danger of misplace pin , i say that it be not a problem ! the pin snap into place so you know that the pin have be properly put in . sure , the pin can get awkwardly stick into the other slot if misplace but as soon as you try to `` snap '' in the pin , you 'll know you have it in the wrong slot immediately and you can correct for this . i have be use these dumbbell in intensive move and slow move and at all sort of angle with no worry of a pin slide out . these feel very solid with no rattle whatsoever . also , i love that the size of these block be relatively the size of you standard gym dumbbell in term of length so that the dumbbell do not clunk together during a bicep curl . i also love how fast and smooth switching plate can be with these because unlike the bowflex selecttech and some other dumbbell , you have to `` fit '' the plate into the other plate . -lrb- just imagine that the underscore be empty spot for a plate and the | be plate . | _ | | -- | | _ | with the selecttech you have to match the plate back into it be exact spot which take a fairly steady hand to do quickly . this be a slight nuance that i get annoy of but may not be a problem for you . -rrb- with the powerblock you simply stick the whole thing into the middle of the remain plate which make it very simple and quick for swap weight . the powerblock dumbbell be very comfortable to use with a soft grip so you do not need glove . the extra handle i do not really use but they could come in handy . you can even use these dumbbell as push-up stand since they be that sturdy . conclusion i buy these from sport chalet for $ 300 + tax which come out to something like $ 330 so that i do not have to pay for a huge shipping fee . i highly recommend that you get these if you want a set of space-saving adjustable dumbbell . i would say these be the best on the market in agreement to another reviewer .
521	Dumbbell	POS	5	i have only be use this product for 3 day and i already see some definition in my bicept muscle and feel tighter in my arm and chest . i recommend this to people who take they fitness seriously and want fast result .
413	Dumbbell	POS	5	for a home gym like ours , i just need to hold a complete set from 10-50 # . this hold it all perfectly , and within easy reach compare to the other rack i have -lrb- straight tower -rrb- . no more smash finger . and incredibly , i be worry that a full set would make it a bit wobbly , but even with i stand on the middle tier -lrb- another 230lb -rrb- it be still rock solid ! assembly take 10 minute with the help of we 6yo and a power socket drill . amazing buy , highly recommend !
191	Dumbbell	POS	4	even though we order this a few week ago , we just put it together . it be larger than i think it would be . i do not pay attention to the measurement -rrb- it be easy to assemble . the only complaint that i have so far be that we be miss 2 washer .
101	Dumbbell	POS	4	this set look good . at this price i recommend it . a little too big but it do what it say it do .
922	Dumbbell	POS	5	if you be look for adjustable dumbbell then you know the price vary but hover around $ 300 for a set . the powerblock be the best . i just start p90x 2 week ago and i have to change weight so quickly these thing be awesome ... in\/n\/out , 5 seconds later i be ready to go with a new weight and talk about space-saver ; omg these thing take up no room at all . they be pricey but you will not regret you purchase unless you leave they sit around to get dusty : -rrb-
200	Dumbbell	POS	5	this be a great price for this dumbbell set and no shipping charge . i go to a couple of sport store and they price be outrageous . they be all ask about $ 2.00 + a pound per dumbbell , ouch . the shipment come quickly in 4 or 5 business day . well worth the wait . the stand be not the greatest but it work just fine if you be not go to be move it about . at the store the stand be a extra $ 20.00 or more . the dumbbell fit nicely in you hand and do not slip if you hand sweat . i would highly recommend buy this set .
780	Dumbbell	POS	5	the shake weight can be use by people who have never go to gym or play professional or nonprofessional sport . the weight do not weight that much so it make the rep hard to do . if you want to really add the pressure to a area then all it take be more effort instead of more actual weight . i would suggest the shake weight to other .
296	Dumbbell	POS	5	i be go to get the select tech 's but i be glad i do not . these be amazing ! i have so much fun with they several time a week with my chalean extreme workout . they be half the price and the warranty be many year longer than the select tech 's . i be very glad a friend persuade i to get these .
796	Dumbbell	POS	4	i purchase the selecttech dumbbell stand at the same time i purchase my  bowflex selecttech 552 dumbbell  with the number of time i change the weight on the dumbbell the stand make this a breeze . well worth the investment . i have see some review that say the assembly instruction be difficult to understand and follow , but mine include a easy to follow booklet that contain a explode diagram plus several detail page with easy to follow step . it take about 30 minute to set up mostly due to the number of bolt require to put it together . the construction be solid and sturdy . i only give it a 4 out of 5 since the wheel -lrb- optional -rrb- be basically useless if you be try to move the stand and the weight on carpet . for the most part i just keep they in one place so it be not much of a issue .
891	Dumbbell	POS	5	these powerblock dumbbell be great . they be compact and switch the amount of weight be really quick and easy . we also have the bowflex adjustable dumbbell , but compare to the powerblocks they be large and cumbersome . i wish i have get the powerblocks to begin with ! the only thing that could have make this product better be if it come with the holder and\/or stand . i do not knock of any star for that , though , since it be clear from the product description .
863	Dumbbell	POS	4	the weight be great , easy to grip and well make . the stand be make from pretty cheap plastic and i be nervous about it stay upright . but for the price , i be happy with what i get .
981	Dumbbell	POS	5	i find this product to be of excellent quality and a very good price compare to similar product . the stand while somewhat thin and light weight it hold well and do the job . the design make the set easy to place in a limited space . overall i be very satisfied with the product .
575	Dumbbell	POS	5	sturdy design . have option for wheel -lrb- include -rrb- . good height . recommend a gym mat if you want to protect you harwood floor or carpet . assembly be bit of a pain as you need some help tighten the screw -lrb- take about 45 min to assemble -rrb- . highly recommend with bowflex dumbell .
57	Dumbbell	POS	4	this be a no-brain-er it do as advertise the only catch be only you have to use it but it do work . not sure about the 4 star rating since the system will not allow any less ...
427	Dumbbell	POS	5	i be skeptical of whether or not the product would measure up to the hype , and i be pleasantly surprise . i see result after as little as a week . i have be use it for a little more than a month now , only do the basic six minute workout and the definition and muscle gain have exceed expectation . at first , the exercise be a little difficult but the more you do they , obviously the easier they get . for as much effort as you have to put into it , you get more than double the result . i know this be a little redundant but i be always concern about review and i want this one to really assure you . for the price , i would definitely buy it again , if i ever have to .
280	Dumbbell	POS	5	i decide to buy this product at target after read the positive review and i have to say , this thing work . i use to go to the gym and lift weight and tired of the routine . after a few year of work out at home only once in a while , my body have become soft and i want something to help i get back into shape without take up a lot of space in my house and something that be convenient but also target a lot of muscle in my arm and shoulder . so this product be perfect ... so ... let talk about my first two day ... i can not fully complete the full 6 minute work out and my muscle be burn . i would end up have to do it for 15 sec on each set out of 30 seconds . so it do work ; even thou a lot of people like to make fun of the way it look when you work out with it . also , i see some video of people work out with it and do it wrong and say it do not work . they posture be wrong , they do not keep they body still , and when they be do a set , they would only do it for 5 seconds and switch it to another arm . if they try to do the 6 minute workout , they would of be to embarrassed to post the video online . i think this product be perfect for people who work full time , do not have time for a 30-60 min of weight lift a day and who sit at a computer all day . i be one of those people and i see it as ... at least i be do something . i have read after a while of use this device , people start to do it 2-3 time a day . i plan on get there ... but i be also plan on add 3 set of push up towards the end use the perfect push up device and also do some dip since i be not feel my chest burning use the shake weight .
170	Dumbbell	POS	5	these be exactly the one i have see in store , but they be available in some of the weight that be not carry in some of the chain store . they be less expensive , and with we prime membership , do not cost a penny for shipping . will be look for more weight in hard to find size through amazon .
394	Dumbbell	POS	5	when this arrive and i put it together i be pleasantly surprise at how nice look the unit be , better than it look from the picture . it be solid also and i have no complaint . and as someone else mention , it be really less expensive than equivalent unit . i recommend this piece .
838	Dumbbell	POS	4	i have be use this dumbbell set for several month now , along with some more standard dumbbell and a bowflex weight bench . while i prefer the feel of standard dumbbell , this set be very compact to store and it be very easy to adjust the weight for specific exercize . i feel that they give i just as good a workout as any dumbbell i have use , even if they be a bit too bulky to use for wrist curl and other short range of motion exercize . for the standard bicep curl , bench press , overhead press and the like , i highly reccomend .
872	Dumbbell	POS	5	well build , powder coating finish look 's great . all part wrap and easy to put together 25 minute . dumbbell 's easy to get on and off rack do to design .
239	Dumbbell	POS	5	these be a gift for my wife for christmas . they work great as it keep she do something else besides nagging i . great product
805	Dumbbell	POS	5	since i be too weak to carry 32lb of weight back to my apartment , i be happy to find these offer on amazon with free shipping ! the shipping would have cost about as much as the weight themselves , so this deal be too good to pass up . other than that , they be weight . they do they job of be heavy if i do my job of lift they . so far so good .
557	Dumbbell	POS	5	the dumbbell have easy adjustable weight set . other brand use dial , this one use a rubberized magnetic pin strap that be very easy and quick to pull in and out . the weight be well make , secure , compact and safe to use . if you be concern about the risk of weight fall of while in use , do not be , this be the best design i have see and it be virtually impossible of that happen . with the 45 lb classic set , you can expand to 60 lb with add-on . if you need more weight than that , then you should choose the elite model , which can go up to 105 lb set with add-on .
369	Dumbbell	POS	5	i be 73 year old and have be work out in some form or fashion for about 60 year . i start in high school , continue at the u.s. naval academy and for 21 year while in the u.s. marine corps and for 30 year since retire . if you use the shake weight as explain , every day in the extreme mode it will kick you butt and you will feel it .
218	Dumbbell	POS	5	great instruction , easy to use even for this 70 year old , will be use regularly
383	Dumbbell	POS	5	buy it right here from amazon , i use this device everyday now . it fine tone my upper body muscle immensely . the workout be not as boring and tedius as traditional pushup and bench press . i use it everyday now ! great little gadget .
480	Dumbbell	POS	5	when i first saw this i do not understand how it could possibly work , i decide i have to try it . i receive it today and it really do work . it be also a great way to vary you workout , as soon as you start use it you will feel the burn .
990	Dumbbell	POS	5	dumbell be great , and the result show well . the side chip off a bit if bang together a little . but the product be good and recommend if you be look to workout you arm .
51	Dumbbell	POS	5	my husband buy these for i , and they be great . i mean , what else do you expect from 5-lb dumbbell ? they work for i !
409	Dumbbell	POS	4	i order these as a gift for my boyfriend . i do not order the stand that be suggest . they arrive 3 day after i place my order without pay extra for expedited shipping . con : they do make a little noise when use they . pro : compact , reasonable price , great for a beginner , easy to use , stand be not need if you have a hard , flat surface to place they on . this set be too light -lrb- 24 pound max -rrb- for my boyfriend to get a really good workout . i know they would be light for he so i that be why this be not a con . the more appropriate set for he be out of my price range . i would like to order the next set up as well as the stand , but i have to wait until i can save up the money . other than be on the light side for the boyfriend , we be happy with this set .
